



2020-05-07 05-13-14

0: loss=1.388, reward_mean=0.020, reward_bound=0.000, batch=2 
171: loss=0.482, reward_mean=0.150, reward_bound=0.000, batch=137 
172: loss=0.477, reward_mean=0.080, reward_bound=0.000, batch=145 
173: loss=0.479, reward_mean=0.070, reward_bound=0.000, batch=152 
174: loss=0.477, reward_mean=0.030, reward_bound=0.000, batch=155 
175: loss=0.478, reward_mean=0.030, reward_bound=0.000, batch=158 
176: loss=0.488, reward_mean=0.030, reward_bound=0.000, batch=161 
177: loss=0.495, reward_mean=0.000, reward_bound=0.000, batch=161 
178: loss=0.499, reward_mean=0.030, reward_bound=0.000, batch=164 
179: loss=0.493, reward_mean=0.020, reward_bound=0.000, batch=166 
180: loss=0.483, reward_mean=0.020, reward_bound=0.000, batch=168 
181: loss=0.473, reward_mean=0.020, reward_bound=0.000, batch=170 
182: loss=0.470, reward_mean=0.060, reward_bound=0.000, batch=176 
183: loss=0.473, reward_mean=0.070, reward_bound=0.000, batch=183 
184: loss=0.481, reward_mean=0.140, reward_bound=0.000, batch=197 
185: loss=0.481, reward_mean=0.130, reward_bound=0.126, batch=208 
186: loss=0.478, reward_mean=0.110, reward_bound=0.229, batch=212 
187: loss=0.471, reward_mean=0.160, reward_bound=0.254, batch=215 
188: loss=0.456, reward_mean=0.200, reward_bound=0.282, batch=218 
189: loss=0.439, reward_mean=0.140, reward_bound=0.314, batch=207 
190: loss=0.440, reward_mean=0.110, reward_bound=0.249, batch=215 
191: loss=0.436, reward_mean=0.100, reward_bound=0.282, batch=219 
192: loss=0.417, reward_mean=0.220, reward_bound=0.349, batch=196 
193: loss=0.424, reward_mean=0.130, reward_bound=0.138, batch=207 
194: loss=0.417, reward_mean=0.160, reward_bound=0.282, batch=210 
195: loss=0.413, reward_mean=0.150, reward_bound=0.338, batch=217 
196: loss=0.408, reward_mean=0.230, reward_bound=0.349, batch=219 
197: loss=0.406, reward_mean=0.220, reward_bound=0.349, batch=221 
198: loss=0.373, reward_mean=0.260, reward_bound=0.387, batch=172 
199: loss=0.383, reward_mean=0.270, reward_bound=0.292, batch=190 
200: loss=0.383, reward_mean=0.220, reward_bound=0.314, batch=199 
201: loss=0.385, reward_mean=0.280, reward_bound=0.364, batch=209 
202: loss=0.372, reward_mean=0.400, reward_bound=0.387, batch=211 
203: loss=0.306, reward_mean=0.380, reward_bound=0.430, batch=139 
204: loss=0.328, reward_mean=0.390, reward_bound=0.349, batch=164 
205: loss=0.323, reward_mean=0.420, reward_bound=0.387, batch=180 
206: loss=0.301, reward_mean=0.430, reward_bound=0.430, batch=172 
207: loss=0.305, reward_mean=0.400, reward_bound=0.430, batch=186 
208: loss=0.304, reward_mean=0.420, reward_bound=0.430, batch=198 
209: loss=0.305, reward_mean=0.460, reward_bound=0.478, batch=209 
210: loss=0.304, reward_mean=0.460, reward_bound=0.478, batch=224 
211: loss=0.212, reward_mean=0.450, reward_bound=0.478, batch=104 
212: loss=0.262, reward_mean=0.430, reward_bound=0.387, batch=131 
213: loss=0.290, reward_mean=0.460, reward_bound=0.387, batch=160 
214: loss=0.230, reward_mean=0.440, reward_bound=0.430, batch=156 
215: loss=0.238, reward_mean=0.480, reward_bound=0.454, batch=179 
216: loss=0.242, reward_mean=0.530, reward_bound=0.478, batch=197 
217: loss=0.174, reward_mean=0.560, reward_bound=0.478, batch=157 
218: loss=0.166, reward_mean=0.560, reward_bound=0.478, batch=171 
219: loss=0.158, reward_mean=0.490, reward_bound=0.478, batch=180 
220: loss=0.150, reward_mean=0.550, reward_bound=0.515, batch=196 
222: loss=0.502, reward_mean=0.520, reward_bound=0.000, batch=52 
223: loss=0.502, reward_mean=0.500, reward_bound=0.000, batch=102 
224: loss=0.421, reward_mean=0.410, reward_bound=0.387, batch=126 
225: loss=0.285, reward_mean=0.530, reward_bound=0.430, batch=124 
226: loss=0.283, reward_mean=0.480, reward_bound=0.430, batch=146 
227: loss=0.282, reward_mean=0.370, reward_bound=0.430, batch=160 
228: loss=0.299, reward_mean=0.330, reward_bound=0.387, batch=181 
229: loss=0.305, reward_mean=0.330, reward_bound=0.387, batch=195 
230: loss=0.307, reward_mean=0.170, reward_bound=0.387, batch=203 
231: loss=0.310, reward_mean=0.190, reward_bound=0.387, batch=209 
232: loss=0.290, reward_mean=0.130, reward_bound=0.430, batch=190 
233: loss=0.298, reward_mean=0.100, reward_bound=0.000, batch=200 
234: loss=0.306, reward_mean=0.170, reward_bound=0.349, batch=207 
235: loss=0.317, reward_mean=0.180, reward_bound=0.380, batch=215 
236: loss=0.300, reward_mean=0.190, reward_bound=0.387, batch=210 
237: loss=0.300, reward_mean=0.150, reward_bound=0.418, batch=217 
238: loss=0.287, reward_mean=0.190, reward_bound=0.430, batch=201 
239: loss=0.286, reward_mean=0.160, reward_bound=0.430, batch=204 
240: loss=0.293, reward_mean=0.200, reward_bound=0.387, batch=212 
241: loss=0.284, reward_mean=0.220, reward_bound=0.430, batch=214 
242: loss=0.282, reward_mean=0.210, reward_bound=0.430, batch=219 
243: loss=0.284, reward_mean=0.330, reward_bound=0.478, batch=237 
244: loss=0.140, reward_mean=0.290, reward_bound=0.478, batch=92 
245: loss=0.253, reward_mean=0.220, reward_bound=0.000, batch=114 
246: loss=0.232, reward_mean=0.420, reward_bound=0.387, batch=142 
247: loss=0.191, reward_mean=0.400, reward_bound=0.430, batch=146 
248: loss=0.220, reward_mean=0.300, reward_bound=0.409, batch=172 
249: loss=0.212, reward_mean=0.390, reward_bound=0.430, batch=185 
250: loss=0.110, reward_mean=0.420, reward_bound=0.478, batch=138 
251: loss=0.132, reward_mean=0.410, reward_bound=0.430, batch=162 
252: loss=0.101, reward_mean=0.500, reward_bound=0.478, batch=162 
253: loss=0.100, reward_mean=0.550, reward_bound=0.478, batch=181 
255: loss=0.542, reward_mean=0.350, reward_bound=0.000, batch=35 
256: loss=0.496, reward_mean=0.520, reward_bound=0.000, batch=87 
257: loss=0.440, reward_mean=0.530, reward_bound=0.387, batch=129 
258: loss=0.306, reward_mean=0.430, reward_bound=0.430, batch=129 
259: loss=0.335, reward_mean=0.280, reward_bound=0.000, batch=157 
260: loss=0.293, reward_mean=0.340, reward_bound=0.430, batch=161 
261: loss=0.308, reward_mean=0.210, reward_bound=0.000, batch=182 
262: loss=0.327, reward_mean=0.160, reward_bound=0.360, batch=197 
263: loss=0.320, reward_mean=0.210, reward_bound=0.422, batch=208 
264: loss=0.294, reward_mean=0.140, reward_bound=0.430, batch=190 
265: loss=0.310, reward_mean=0.140, reward_bound=0.314, batch=201 
266: loss=0.308, reward_mean=0.140, reward_bound=0.387, batch=206 
267: loss=0.315, reward_mean=0.110, reward_bound=0.349, batch=212 
268: loss=0.312, reward_mean=0.220, reward_bound=0.387, batch=217 
269: loss=0.296, reward_mean=0.160, reward_bound=0.430, batch=201 
270: loss=0.297, reward_mean=0.170, reward_bound=0.387, batch=209 
271: loss=0.291, reward_mean=0.140, reward_bound=0.430, batch=209 
272: loss=0.290, reward_mean=0.200, reward_bound=0.450, batch=216 
273: loss=0.139, reward_mean=0.210, reward_bound=0.478, batch=94 
274: loss=0.237, reward_mean=0.310, reward_bound=0.000, batch=125 
275: loss=0.292, reward_mean=0.320, reward_bound=0.070, batch=157 
276: loss=0.260, reward_mean=0.300, reward_bound=0.387, batch=171 
277: loss=0.182, reward_mean=0.360, reward_bound=0.430, batch=167 
278: loss=0.113, reward_mean=0.330, reward_bound=0.478, batch=137 
279: loss=0.145, reward_mean=0.430, reward_bound=0.430, batch=164 
280: loss=0.109, reward_mean=0.420, reward_bound=0.478, batch=163 
281: loss=0.108, reward_mean=0.430, reward_bound=0.478, batch=176 
282: loss=0.106, reward_mean=0.370, reward_bound=0.478, batch=190 
284: loss=0.434, reward_mean=0.480, reward_bound=0.000, batch=48 
285: loss=0.433, reward_mean=0.440, reward_bound=0.000, batch=92 
286: loss=0.452, reward_mean=0.440, reward_bound=0.360, batch=134 
287: loss=0.414, reward_mean=0.350, reward_bound=0.387, batch=158 
288: loss=0.289, reward_mean=0.330, reward_bound=0.430, batch=139 
289: loss=0.331, reward_mean=0.220, reward_bound=0.000, batch=161 
290: loss=0.355, reward_mean=0.170, reward_bound=0.000, batch=178 
291: loss=0.345, reward_mean=0.180, reward_bound=0.349, batch=190 
292: loss=0.350, reward_mean=0.050, reward_bound=0.000, batch=195 
293: loss=0.363, reward_mean=0.090, reward_bound=0.000, batch=204 
294: loss=0.372, reward_mean=0.030, reward_bound=0.000, batch=207 
295: loss=0.380, reward_mean=0.060, reward_bound=0.000, batch=213 
296: loss=0.390, reward_mean=0.040, reward_bound=0.000, batch=217 
297: loss=0.393, reward_mean=0.090, reward_bound=0.282, batch=220 
298: loss=0.391, reward_mean=0.040, reward_bound=0.220, batch=224 
299: loss=0.384, reward_mean=0.080, reward_bound=0.314, batch=223 
300: loss=0.386, reward_mean=0.030, reward_bound=0.153, batch=226 
301: loss=0.355, reward_mean=0.080, reward_bound=0.349, batch=218 
302: loss=0.324, reward_mean=0.120, reward_bound=0.387, batch=198 
303: loss=0.331, reward_mean=0.130, reward_bound=0.317, batch=208 
304: loss=0.286, reward_mean=0.200, reward_bound=0.430, batch=176 
305: loss=0.302, reward_mean=0.190, reward_bound=0.349, batch=192 
306: loss=0.292, reward_mean=0.210, reward_bound=0.387, batch=201 
307: loss=0.283, reward_mean=0.160, reward_bound=0.430, batch=200 
308: loss=0.130, reward_mean=0.260, reward_bound=0.478, batch=78 
309: loss=0.260, reward_mean=0.280, reward_bound=0.000, batch=106 
310: loss=0.248, reward_mean=0.430, reward_bound=0.387, batch=136 
311: loss=0.189, reward_mean=0.350, reward_bound=0.430, batch=138 
312: loss=0.266, reward_mean=0.270, reward_bound=0.000, batch=165 
313: loss=0.202, reward_mean=0.470, reward_bound=0.430, batch=178 
314: loss=0.211, reward_mean=0.380, reward_bound=0.478, batch=205 
315: loss=0.114, reward_mean=0.420, reward_bound=0.478, batch=153 
316: loss=0.111, reward_mean=0.350, reward_bound=0.478, batch=164 
317: loss=0.107, reward_mean=0.430, reward_bound=0.478, batch=175 
318: loss=0.103, reward_mean=0.380, reward_bound=0.489, batch=192 
320: loss=0.398, reward_mean=0.390, reward_bound=0.000, batch=39 
321: loss=0.484, reward_mean=0.440, reward_bound=0.000, batch=83 
322: loss=0.462, reward_mean=0.330, reward_bound=0.000, batch=116 
323: loss=0.482, reward_mean=0.240, reward_bound=0.000, batch=140 
324: loss=0.459, reward_mean=0.300, reward_bound=0.349, batch=167 
325: loss=0.382, reward_mean=0.250, reward_bound=0.387, batch=171 
326: loss=0.376, reward_mean=0.210, reward_bound=0.387, batch=185 
327: loss=0.383, reward_mean=0.140, reward_bound=0.063, batch=199 
328: loss=0.391, reward_mean=0.120, reward_bound=0.328, batch=209 
329: loss=0.387, reward_mean=0.100, reward_bound=0.349, batch=214 
330: loss=0.379, reward_mean=0.110, reward_bound=0.387, batch=212 
331: loss=0.382, reward_mean=0.070, reward_bound=0.314, batch=217 
332: loss=0.383, reward_mean=0.140, reward_bound=0.380, batch=222 
333: loss=0.378, reward_mean=0.100, reward_bound=0.387, batch=220 
334: loss=0.374, reward_mean=0.100, reward_bound=0.387, batch=223 
335: loss=0.370, reward_mean=0.040, reward_bound=0.358, batch=226 
336: loss=0.284, reward_mean=0.140, reward_bound=0.430, batch=164 
337: loss=0.304, reward_mean=0.110, reward_bound=0.000, batch=175 
338: loss=0.302, reward_mean=0.210, reward_bound=0.349, batch=190 
339: loss=0.288, reward_mean=0.210, reward_bound=0.387, batch=190 
340: loss=0.267, reward_mean=0.210, reward_bound=0.430, batch=187 
341: loss=0.269, reward_mean=0.350, reward_bound=0.430, batch=199 
342: loss=0.270, reward_mean=0.410, reward_bound=0.478, batch=225 
343: loss=0.151, reward_mean=0.320, reward_bound=0.478, batch=113 
344: loss=0.209, reward_mean=0.410, reward_bound=0.387, batch=147 
345: loss=0.187, reward_mean=0.420, reward_bound=0.430, batch=170 
346: loss=0.142, reward_mean=0.480, reward_bound=0.478, batch=163 
348: loss=0.511, reward_mean=0.470, reward_bound=0.000, batch=47 
349: loss=0.490, reward_mean=0.490, reward_bound=0.000, batch=96 
350: loss=0.424, reward_mean=0.470, reward_bound=0.387, batch=129 
351: loss=0.288, reward_mean=0.330, reward_bound=0.430, batch=118 
352: loss=0.335, reward_mean=0.350, reward_bound=0.317, batch=152 
353: loss=0.328, reward_mean=0.300, reward_bound=0.387, batch=171 
354: loss=0.283, reward_mean=0.290, reward_bound=0.430, batch=171 
355: loss=0.294, reward_mean=0.240, reward_bound=0.387, batch=185 
356: loss=0.296, reward_mean=0.170, reward_bound=0.387, batch=197 
357: loss=0.290, reward_mean=0.240, reward_bound=0.430, batch=202 
358: loss=0.166, reward_mean=0.200, reward_bound=0.478, batch=101 
359: loss=0.238, reward_mean=0.220, reward_bound=0.000, batch=123 
360: loss=0.284, reward_mean=0.190, reward_bound=0.000, batch=142 
361: loss=0.314, reward_mean=0.270, reward_bound=0.085, batch=169 
362: loss=0.305, reward_mean=0.230, reward_bound=0.349, batch=183 
363: loss=0.256, reward_mean=0.280, reward_bound=0.387, batch=186 
364: loss=0.257, reward_mean=0.240, reward_bound=0.387, batch=198 
365: loss=0.210, reward_mean=0.260, reward_bound=0.430, batch=184 
366: loss=0.208, reward_mean=0.290, reward_bound=0.430, batch=198 
367: loss=0.209, reward_mean=0.250, reward_bound=0.478, batch=211 
368: loss=0.134, reward_mean=0.360, reward_bound=0.478, batch=152 
369: loss=0.184, reward_mean=0.290, reward_bound=0.349, batch=174 
370: loss=0.187, reward_mean=0.290, reward_bound=0.387, batch=188 
371: loss=0.150, reward_mean=0.320, reward_bound=0.430, batch=200 
372: loss=0.109, reward_mean=0.300, reward_bound=0.478, batch=185 
373: loss=0.104, reward_mean=0.420, reward_bound=0.478, batch=198 
375: loss=0.485, reward_mean=0.420, reward_bound=0.000, batch=42 
376: loss=0.448, reward_mean=0.440, reward_bound=0.000, batch=86 
377: loss=0.440, reward_mean=0.440, reward_bound=0.174, batch=130 
378: loss=0.370, reward_mean=0.390, reward_bound=0.387, batch=151 
379: loss=0.263, reward_mean=0.320, reward_bound=0.430, batch=141 
380: loss=0.269, reward_mean=0.310, reward_bound=0.430, batch=164 
381: loss=0.268, reward_mean=0.260, reward_bound=0.430, batch=184 
382: loss=0.287, reward_mean=0.140, reward_bound=0.000, batch=198 
383: loss=0.270, reward_mean=0.180, reward_bound=0.430, batch=202 
384: loss=0.124, reward_mean=0.180, reward_bound=0.478, batch=107 
385: loss=0.197, reward_mean=0.200, reward_bound=0.000, batch=127 
386: loss=0.244, reward_mean=0.210, reward_bound=0.000, batch=148 
387: loss=0.267, reward_mean=0.160, reward_bound=0.000, batch=164 
388: loss=0.273, reward_mean=0.100, reward_bound=0.000, batch=174 
389: loss=0.285, reward_mean=0.150, reward_bound=0.000, batch=189 
390: loss=0.257, reward_mean=0.160, reward_bound=0.349, batch=197 
391: loss=0.264, reward_mean=0.140, reward_bound=0.380, batch=208 
392: loss=0.242, reward_mean=0.130, reward_bound=0.387, batch=210 
393: loss=0.255, reward_mean=0.070, reward_bound=0.271, batch=217 
394: loss=0.250, reward_mean=0.090, reward_bound=0.387, batch=218 
395: loss=0.197, reward_mean=0.170, reward_bound=0.430, batch=196 
396: loss=0.201, reward_mean=0.140, reward_bound=0.387, batch=204 
397: loss=0.215, reward_mean=0.080, reward_bound=0.000, batch=212 
398: loss=0.210, reward_mean=0.120, reward_bound=0.400, batch=218 
399: loss=0.198, reward_mean=0.190, reward_bound=0.478, batch=223 
400: loss=0.111, reward_mean=0.160, reward_bound=0.478, batch=148 
401: loss=0.158, reward_mean=0.150, reward_bound=0.000, batch=163 
402: loss=0.175, reward_mean=0.230, reward_bound=0.372, batch=184 
403: loss=0.130, reward_mean=0.240, reward_bound=0.430, batch=183 
404: loss=0.086, reward_mean=0.260, reward_bound=0.478, batch=165 
405: loss=0.080, reward_mean=0.310, reward_bound=0.478, batch=174 
406: loss=0.077, reward_mean=0.340, reward_bound=0.478, batch=191 
408: loss=0.525, reward_mean=0.430, reward_bound=0.000, batch=43 
