



2020-05-07 02-59-21

0: loss=1.406, reward_mean=0.010, reward_bound=0.000, batch=1 
214: loss=1.234, reward_mean=0.070, reward_bound=0.245, batch=225 
215: loss=1.232, reward_mean=0.020, reward_bound=0.033, batch=227 
216: loss=1.231, reward_mean=0.020, reward_bound=0.108, batch=229 
217: loss=1.234, reward_mean=0.050, reward_bound=0.224, batch=230 
218: loss=1.236, reward_mean=0.040, reward_bound=0.282, batch=228 
219: loss=1.235, reward_mean=0.050, reward_bound=0.217, batch=229 
220: loss=1.235, reward_mean=0.010, reward_bound=0.126, batch=230 
221: loss=1.237, reward_mean=0.040, reward_bound=0.314, batch=228 
222: loss=1.219, reward_mean=0.050, reward_bound=0.349, batch=182 
223: loss=1.214, reward_mean=0.070, reward_bound=0.000, batch=189 
224: loss=1.212, reward_mean=0.040, reward_bound=0.000, batch=193 
225: loss=1.204, reward_mean=0.090, reward_bound=0.000, batch=202 
226: loss=1.202, reward_mean=0.050, reward_bound=0.000, batch=207 
227: loss=1.199, reward_mean=0.040, reward_bound=0.000, batch=211 
228: loss=1.196, reward_mean=0.040, reward_bound=0.000, batch=215 
229: loss=1.200, reward_mean=0.080, reward_bound=0.065, batch=219 
230: loss=1.198, reward_mean=0.030, reward_bound=0.000, batch=222 
231: loss=1.195, reward_mean=0.070, reward_bound=0.089, batch=225 
232: loss=1.199, reward_mean=0.050, reward_bound=0.167, batch=226 
233: loss=1.198, reward_mean=0.030, reward_bound=0.087, batch=228 
234: loss=1.201, reward_mean=0.070, reward_bound=0.206, batch=225 
235: loss=1.202, reward_mean=0.040, reward_bound=0.127, batch=227 
236: loss=1.201, reward_mean=0.080, reward_bound=0.229, batch=228 
237: loss=1.198, reward_mean=0.080, reward_bound=0.254, batch=226 
238: loss=1.198, reward_mean=0.060, reward_bound=0.229, batch=227 
239: loss=1.198, reward_mean=0.060, reward_bound=0.282, batch=223 
240: loss=1.197, reward_mean=0.050, reward_bound=0.252, batch=226 
241: loss=1.199, reward_mean=0.050, reward_bound=0.282, batch=227 
242: loss=1.201, reward_mean=0.050, reward_bound=0.314, batch=225 
243: loss=1.200, reward_mean=0.090, reward_bound=0.314, batch=226 
244: loss=1.200, reward_mean=0.030, reward_bound=0.235, batch=228 
245: loss=1.199, reward_mean=0.040, reward_bound=0.208, batch=229 
246: loss=1.203, reward_mean=0.080, reward_bound=0.349, batch=215 
247: loss=1.206, reward_mean=0.030, reward_bound=0.000, batch=218 
248: loss=1.201, reward_mean=0.070, reward_bound=0.171, batch=222 
249: loss=1.201, reward_mean=0.010, reward_bound=0.000, batch=223 
250: loss=1.198, reward_mean=0.070, reward_bound=0.229, batch=225 
251: loss=1.199, reward_mean=0.060, reward_bound=0.254, batch=225 
252: loss=1.197, reward_mean=0.040, reward_bound=0.190, batch=227 
253: loss=1.196, reward_mean=0.110, reward_bound=0.277, batch=229 
254: loss=1.197, reward_mean=0.050, reward_bound=0.314, batch=227 
255: loss=1.196, reward_mean=0.050, reward_bound=0.335, batch=229 
256: loss=1.195, reward_mean=0.070, reward_bound=0.292, batch=230 
257: loss=1.196, reward_mean=0.070, reward_bound=0.349, batch=228 
258: loss=1.195, reward_mean=0.110, reward_bound=0.286, batch=229 
259: loss=1.195, reward_mean=0.030, reward_bound=0.314, batch=229 
260: loss=1.179, reward_mean=0.090, reward_bound=0.387, batch=161 
261: loss=1.173, reward_mean=0.050, reward_bound=0.000, batch=166 
262: loss=1.172, reward_mean=0.060, reward_bound=0.000, batch=172 
263: loss=1.173, reward_mean=0.020, reward_bound=0.000, batch=174 
264: loss=1.166, reward_mean=0.060, reward_bound=0.000, batch=180 
265: loss=1.162, reward_mean=0.040, reward_bound=0.000, batch=184 
266: loss=1.164, reward_mean=0.050, reward_bound=0.000, batch=189 
267: loss=1.162, reward_mean=0.040, reward_bound=0.000, batch=193 
268: loss=1.160, reward_mean=0.060, reward_bound=0.000, batch=199 
269: loss=1.157, reward_mean=0.030, reward_bound=0.000, batch=202 
270: loss=1.155, reward_mean=0.030, reward_bound=0.000, batch=205 
271: loss=1.155, reward_mean=0.050, reward_bound=0.000, batch=210 
272: loss=1.157, reward_mean=0.090, reward_bound=0.020, batch=217 
273: loss=1.158, reward_mean=0.060, reward_bound=0.020, batch=221 
274: loss=1.163, reward_mean=0.090, reward_bound=0.109, batch=223 
275: loss=1.163, reward_mean=0.030, reward_bound=0.066, batch=226 
276: loss=1.167, reward_mean=0.070, reward_bound=0.122, batch=227 
277: loss=1.161, reward_mean=0.040, reward_bound=0.150, batch=227 
278: loss=1.160, reward_mean=0.040, reward_bound=0.142, batch=229 
279: loss=1.159, reward_mean=0.050, reward_bound=0.167, batch=226 
280: loss=1.160, reward_mean=0.040, reward_bound=0.185, batch=227 
281: loss=1.163, reward_mean=0.060, reward_bound=0.206, batch=220 
282: loss=1.165, reward_mean=0.090, reward_bound=0.229, batch=217 
283: loss=1.165, reward_mean=0.080, reward_bound=0.254, batch=217 
284: loss=1.169, reward_mean=0.060, reward_bound=0.201, batch=222 
285: loss=1.164, reward_mean=0.070, reward_bound=0.263, batch=225 
286: loss=1.162, reward_mean=0.080, reward_bound=0.282, batch=222 
287: loss=1.160, reward_mean=0.050, reward_bound=0.181, batch=225 
288: loss=1.161, reward_mean=0.080, reward_bound=0.314, batch=221 
289: loss=1.164, reward_mean=0.090, reward_bound=0.349, batch=207 
290: loss=1.162, reward_mean=0.080, reward_bound=0.057, batch=215 
291: loss=1.164, reward_mean=0.040, reward_bound=0.000, batch=219 
292: loss=1.157, reward_mean=0.080, reward_bound=0.102, batch=223 
293: loss=1.162, reward_mean=0.080, reward_bound=0.229, batch=225 
294: loss=1.161, reward_mean=0.060, reward_bound=0.254, batch=224 
295: loss=1.158, reward_mean=0.060, reward_bound=0.311, batch=227 
296: loss=1.160, reward_mean=0.130, reward_bound=0.314, batch=227 
297: loss=1.159, reward_mean=0.100, reward_bound=0.349, batch=224 
298: loss=1.158, reward_mean=0.080, reward_bound=0.280, batch=227 
299: loss=1.159, reward_mean=0.060, reward_bound=0.366, batch=229 
300: loss=1.156, reward_mean=0.030, reward_bound=0.174, batch=230 
301: loss=1.159, reward_mean=0.080, reward_bound=0.274, batch=231 
302: loss=1.165, reward_mean=0.130, reward_bound=0.387, batch=209 
303: loss=1.164, reward_mean=0.060, reward_bound=0.000, batch=215 
304: loss=1.163, reward_mean=0.110, reward_bound=0.175, batch=220 
305: loss=1.162, reward_mean=0.030, reward_bound=0.000, batch=223 
306: loss=1.158, reward_mean=0.090, reward_bound=0.244, batch=226 
307: loss=1.159, reward_mean=0.070, reward_bound=0.254, batch=226 
308: loss=1.161, reward_mean=0.050, reward_bound=0.282, batch=226 
309: loss=1.161, reward_mean=0.030, reward_bound=0.268, batch=228 
310: loss=1.160, reward_mean=0.050, reward_bound=0.286, batch=229 
311: loss=1.160, reward_mean=0.020, reward_bound=0.148, batch=230 
312: loss=1.158, reward_mean=0.070, reward_bound=0.314, batch=229 
313: loss=1.158, reward_mean=0.100, reward_bound=0.349, batch=229 
314: loss=1.158, reward_mean=0.070, reward_bound=0.387, batch=222 
315: loss=1.157, reward_mean=0.070, reward_bound=0.307, batch=225 
316: loss=1.156, reward_mean=0.040, reward_bound=0.157, batch=227 
317: loss=1.155, reward_mean=0.060, reward_bound=0.401, batch=229 
318: loss=1.155, reward_mean=0.040, reward_bound=0.405, batch=230 
319: loss=1.154, reward_mean=0.060, reward_bound=0.406, batch=231 
320: loss=1.154, reward_mean=0.070, reward_bound=0.387, batch=231 
321: loss=1.148, reward_mean=0.070, reward_bound=0.430, batch=131 
322: loss=1.140, reward_mean=0.040, reward_bound=0.000, batch=135 
323: loss=1.142, reward_mean=0.100, reward_bound=0.000, batch=145 
324: loss=1.144, reward_mean=0.060, reward_bound=0.000, batch=151 
325: loss=1.142, reward_mean=0.050, reward_bound=0.000, batch=156 
326: loss=1.137, reward_mean=0.090, reward_bound=0.000, batch=165 
327: loss=1.131, reward_mean=0.040, reward_bound=0.000, batch=169 
328: loss=1.129, reward_mean=0.060, reward_bound=0.000, batch=175 
329: loss=1.126, reward_mean=0.090, reward_bound=0.000, batch=184 
330: loss=1.118, reward_mean=0.100, reward_bound=0.000, batch=194 
331: loss=1.114, reward_mean=0.080, reward_bound=0.000, batch=202 
332: loss=1.113, reward_mean=0.090, reward_bound=0.022, batch=211 
333: loss=1.109, reward_mean=0.030, reward_bound=0.000, batch=214 
334: loss=1.110, reward_mean=0.040, reward_bound=0.000, batch=218 
335: loss=1.112, reward_mean=0.050, reward_bound=0.040, batch=222 
336: loss=1.110, reward_mean=0.060, reward_bound=0.080, batch=224 
337: loss=1.108, reward_mean=0.060, reward_bound=0.098, batch=226 
338: loss=1.108, reward_mean=0.070, reward_bound=0.143, batch=228 
339: loss=1.105, reward_mean=0.070, reward_bound=0.167, batch=224 
340: loss=1.101, reward_mean=0.030, reward_bound=0.109, batch=227 
341: loss=1.099, reward_mean=0.020, reward_bound=0.097, batch=229 
342: loss=1.102, reward_mean=0.090, reward_bound=0.185, batch=223 
343: loss=1.100, reward_mean=0.060, reward_bound=0.206, batch=225 
344: loss=1.099, reward_mean=0.030, reward_bound=0.042, batch=227 
345: loss=1.098, reward_mean=0.040, reward_bound=0.216, batch=229 
346: loss=1.100, reward_mean=0.080, reward_bound=0.229, batch=226 
347: loss=1.106, reward_mean=0.070, reward_bound=0.254, batch=217 
348: loss=1.104, reward_mean=0.040, reward_bound=0.000, batch=221 
349: loss=1.106, reward_mean=0.120, reward_bound=0.282, batch=207 
350: loss=1.102, reward_mean=0.070, reward_bound=0.000, batch=214 
351: loss=1.100, reward_mean=0.050, reward_bound=0.000, batch=219 
352: loss=1.097, reward_mean=0.090, reward_bound=0.206, batch=222 
353: loss=1.098, reward_mean=0.040, reward_bound=0.131, batch=225 
354: loss=1.093, reward_mean=0.070, reward_bound=0.229, batch=226 
355: loss=1.095, reward_mean=0.120, reward_bound=0.254, batch=226 
356: loss=1.093, reward_mean=0.020, reward_bound=0.141, batch=228 
357: loss=1.099, reward_mean=0.070, reward_bound=0.282, batch=228 
358: loss=1.111, reward_mean=0.070, reward_bound=0.314, batch=200 
359: loss=1.109, reward_mean=0.060, reward_bound=0.000, batch=206 
360: loss=1.108, reward_mean=0.070, reward_bound=0.000, batch=213 
361: loss=1.105, reward_mean=0.050, reward_bound=0.000, batch=218 
362: loss=1.107, reward_mean=0.070, reward_bound=0.092, batch=222 
363: loss=1.105, reward_mean=0.090, reward_bound=0.179, batch=225 
364: loss=1.106, reward_mean=0.070, reward_bound=0.210, batch=227 
365: loss=1.107, reward_mean=0.060, reward_bound=0.229, batch=226 
366: loss=1.106, reward_mean=0.090, reward_bound=0.254, batch=227 
367: loss=1.107, reward_mean=0.110, reward_bound=0.282, batch=226 
368: loss=1.108, reward_mean=0.090, reward_bound=0.314, batch=222 
369: loss=1.106, reward_mean=0.050, reward_bound=0.156, batch=225 
370: loss=1.107, reward_mean=0.040, reward_bound=0.205, batch=227 
371: loss=1.105, reward_mean=0.060, reward_bound=0.277, batch=229 
372: loss=1.103, reward_mean=0.060, reward_bound=0.314, batch=229 
373: loss=1.101, reward_mean=0.080, reward_bound=0.328, batch=230 
374: loss=1.108, reward_mean=0.050, reward_bound=0.349, batch=207 
375: loss=1.106, reward_mean=0.060, reward_bound=0.000, batch=213 
376: loss=1.104, reward_mean=0.050, reward_bound=0.000, batch=218 
377: loss=1.102, reward_mean=0.100, reward_bound=0.254, batch=220 
378: loss=1.102, reward_mean=0.030, reward_bound=0.000, batch=223 
379: loss=1.101, reward_mean=0.060, reward_bound=0.271, batch=226 
380: loss=1.101, reward_mean=0.070, reward_bound=0.282, batch=226 
381: loss=1.105, reward_mean=0.050, reward_bound=0.314, batch=226 
382: loss=1.104, reward_mean=0.060, reward_bound=0.314, batch=227 
383: loss=1.106, reward_mean=0.060, reward_bound=0.349, batch=228 
384: loss=1.106, reward_mean=0.040, reward_bound=0.353, batch=229 
385: loss=1.106, reward_mean=0.050, reward_bound=0.278, batch=230 
386: loss=1.112, reward_mean=0.050, reward_bound=0.387, batch=202 
387: loss=1.104, reward_mean=0.110, reward_bound=0.155, batch=211 
388: loss=1.104, reward_mean=0.060, reward_bound=0.000, batch=217 
389: loss=1.104, reward_mean=0.100, reward_bound=0.229, batch=220 
390: loss=1.100, reward_mean=0.080, reward_bound=0.247, batch=224 
391: loss=1.100, reward_mean=0.060, reward_bound=0.183, batch=227 
392: loss=1.100, reward_mean=0.040, reward_bound=0.220, batch=229 
393: loss=1.100, reward_mean=0.070, reward_bound=0.254, batch=228 
394: loss=1.099, reward_mean=0.020, reward_bound=0.150, batch=229 
395: loss=1.095, reward_mean=0.050, reward_bound=0.282, batch=226 
396: loss=1.096, reward_mean=0.060, reward_bound=0.210, batch=228 
397: loss=1.097, reward_mean=0.060, reward_bound=0.314, batch=221 
