



2020-05-07 20-13-56

0: loss=1.387, reward_mean=0.020, reward_bound=0.000, batch=2 
92: loss=0.365, reward_mean=0.840, reward_bound=0.478, batch=126 




2020-05-07 20-14-50

0: loss=1.399, reward_mean=0.010, reward_bound=0.000, batch=1 
1: loss=1.389, reward_mean=0.030, reward_bound=0.000, batch=4 
2: loss=1.381, reward_mean=0.040, reward_bound=0.000, batch=8 
3: loss=1.379, reward_mean=0.010, reward_bound=0.000, batch=9 
4: loss=1.369, reward_mean=0.020, reward_bound=0.000, batch=11 
5: loss=1.370, reward_mean=0.030, reward_bound=0.000, batch=14 
6: loss=1.368, reward_mean=0.020, reward_bound=0.000, batch=16 
7: loss=1.365, reward_mean=0.000, reward_bound=0.000, batch=16 
8: loss=1.362, reward_mean=0.000, reward_bound=0.000, batch=16 
9: loss=1.356, reward_mean=0.010, reward_bound=0.000, batch=17 
10: loss=1.348, reward_mean=0.040, reward_bound=0.000, batch=21 
11: loss=1.340, reward_mean=0.050, reward_bound=0.000, batch=26 
12: loss=1.336, reward_mean=0.030, reward_bound=0.000, batch=29 
13: loss=1.326, reward_mean=0.010, reward_bound=0.000, batch=30 
14: loss=1.326, reward_mean=0.070, reward_bound=0.000, batch=37 
15: loss=1.321, reward_mean=0.040, reward_bound=0.000, batch=41 
16: loss=1.314, reward_mean=0.040, reward_bound=0.000, batch=45 
17: loss=1.300, reward_mean=0.080, reward_bound=0.000, batch=53 
18: loss=1.298, reward_mean=0.040, reward_bound=0.000, batch=57 
19: loss=1.290, reward_mean=0.080, reward_bound=0.000, batch=65 
20: loss=1.274, reward_mean=0.080, reward_bound=0.000, batch=73 
21: loss=1.281, reward_mean=0.040, reward_bound=0.000, batch=77 
22: loss=1.274, reward_mean=0.080, reward_bound=0.000, batch=85 
23: loss=1.270, reward_mean=0.090, reward_bound=0.000, batch=94 
24: loss=1.232, reward_mean=0.140, reward_bound=0.000, batch=108 
25: loss=1.229, reward_mean=0.090, reward_bound=0.000, batch=117 
26: loss=1.211, reward_mean=0.250, reward_bound=0.000, batch=142 
27: loss=1.210, reward_mean=0.120, reward_bound=0.000, batch=154 
28: loss=1.191, reward_mean=0.160, reward_bound=0.000, batch=170 
29: loss=1.173, reward_mean=0.140, reward_bound=0.000, batch=184 
30: loss=1.149, reward_mean=0.150, reward_bound=0.025, batch=199 
31: loss=1.145, reward_mean=0.140, reward_bound=0.103, batch=209 
32: loss=1.135, reward_mean=0.200, reward_bound=0.150, batch=212 
33: loss=1.124, reward_mean=0.130, reward_bound=0.167, batch=213 
34: loss=1.118, reward_mean=0.150, reward_bound=0.198, batch=219 
35: loss=1.128, reward_mean=0.080, reward_bound=0.206, batch=218 
36: loss=1.119, reward_mean=0.180, reward_bound=0.229, batch=218 
37: loss=1.122, reward_mean=0.060, reward_bound=0.231, batch=222 
38: loss=1.116, reward_mean=0.190, reward_bound=0.254, batch=210 
39: loss=1.111, reward_mean=0.170, reward_bound=0.282, batch=193 
40: loss=1.078, reward_mean=0.210, reward_bound=0.314, batch=170 
41: loss=1.077, reward_mean=0.150, reward_bound=0.000, batch=185 
42: loss=1.087, reward_mean=0.150, reward_bound=0.179, batch=199 
43: loss=1.082, reward_mean=0.090, reward_bound=0.000, batch=208 
44: loss=1.079, reward_mean=0.110, reward_bound=0.231, batch=215 
45: loss=1.068, reward_mean=0.130, reward_bound=0.314, batch=218 
46: loss=1.032, reward_mean=0.170, reward_bound=0.349, batch=179 
47: loss=1.016, reward_mean=0.120, reward_bound=0.000, batch=191 
48: loss=0.977, reward_mean=0.180, reward_bound=0.387, batch=147 
49: loss=0.971, reward_mean=0.180, reward_bound=0.000, batch=165 
50: loss=0.971, reward_mean=0.190, reward_bound=0.000, batch=184 
51: loss=0.966, reward_mean=0.090, reward_bound=0.000, batch=193 
52: loss=0.962, reward_mean=0.070, reward_bound=0.000, batch=200 
53: loss=0.959, reward_mean=0.080, reward_bound=0.000, batch=208 
54: loss=0.931, reward_mean=0.210, reward_bound=0.387, batch=208 
55: loss=0.840, reward_mean=0.260, reward_bound=0.430, batch=117 
56: loss=0.850, reward_mean=0.200, reward_bound=0.000, batch=137 
57: loss=0.841, reward_mean=0.310, reward_bound=0.245, batch=166 
58: loss=0.827, reward_mean=0.270, reward_bound=0.314, batch=185 
59: loss=0.811, reward_mean=0.260, reward_bound=0.349, batch=198 
60: loss=0.802, reward_mean=0.200, reward_bound=0.387, batch=203 
61: loss=0.769, reward_mean=0.180, reward_bound=0.430, batch=179 
62: loss=0.740, reward_mean=0.250, reward_bound=0.450, batch=195 
63: loss=0.536, reward_mean=0.320, reward_bound=0.478, batch=83 
64: loss=0.682, reward_mean=0.400, reward_bound=0.000, batch=123 
65: loss=0.669, reward_mean=0.440, reward_bound=0.349, batch=151 
66: loss=0.624, reward_mean=0.410, reward_bound=0.387, batch=161 
67: loss=0.566, reward_mean=0.450, reward_bound=0.430, batch=165 
68: loss=0.436, reward_mean=0.510, reward_bound=0.478, batch=127 
69: loss=0.457, reward_mean=0.530, reward_bound=0.478, batch=144 
70: loss=0.446, reward_mean=0.440, reward_bound=0.478, batch=164 
72: loss=0.775, reward_mean=0.480, reward_bound=0.000, batch=48 
73: loss=0.734, reward_mean=0.550, reward_bound=0.031, batch=103 
74: loss=0.563, reward_mean=0.610, reward_bound=0.430, batch=129 
75: loss=0.534, reward_mean=0.630, reward_bound=0.478, batch=180 
76: loss=0.308, reward_mean=0.680, reward_bound=0.478, batch=149 
78: loss=0.632, reward_mean=0.630, reward_bound=0.000, batch=63 
79: loss=0.519, reward_mean=0.700, reward_bound=0.430, batch=113 
80: loss=0.297, reward_mean=0.780, reward_bound=0.478, batch=115 
82: loss=0.599, reward_mean=0.720, reward_bound=0.387, batch=68 
83: loss=0.275, reward_mean=0.760, reward_bound=0.478, batch=89 
85: loss=0.478, reward_mean=0.860, reward_bound=0.478, batch=77 




2020-05-07 20-38-49

0: loss=1.385, reward_mean=0.010, reward_bound=0.000, batch=1 
1: loss=1.378, reward_mean=0.010, reward_bound=0.000, batch=2 
2: loss=1.369, reward_mean=0.020, reward_bound=0.000, batch=4 
3: loss=1.372, reward_mean=0.010, reward_bound=0.000, batch=5 
4: loss=1.371, reward_mean=0.060, reward_bound=0.000, batch=11 
5: loss=1.369, reward_mean=0.000, reward_bound=0.000, batch=11 
6: loss=1.366, reward_mean=0.040, reward_bound=0.000, batch=15 
7: loss=1.364, reward_mean=0.040, reward_bound=0.000, batch=19 
8: loss=1.362, reward_mean=0.000, reward_bound=0.000, batch=19 
9: loss=1.361, reward_mean=0.020, reward_bound=0.000, batch=21 
10: loss=1.359, reward_mean=0.010, reward_bound=0.000, batch=22 
11: loss=1.356, reward_mean=0.020, reward_bound=0.000, batch=24 
12: loss=1.349, reward_mean=0.030, reward_bound=0.000, batch=27 
13: loss=1.354, reward_mean=0.030, reward_bound=0.000, batch=30 
14: loss=1.343, reward_mean=0.050, reward_bound=0.000, batch=35 
15: loss=1.331, reward_mean=0.020, reward_bound=0.000, batch=37 
16: loss=1.330, reward_mean=0.030, reward_bound=0.000, batch=40 
17: loss=1.319, reward_mean=0.050, reward_bound=0.000, batch=45 
18: loss=1.321, reward_mean=0.090, reward_bound=0.000, batch=54 
19: loss=1.319, reward_mean=0.100, reward_bound=0.000, batch=64 
20: loss=1.296, reward_mean=0.140, reward_bound=0.000, batch=78 
21: loss=1.270, reward_mean=0.130, reward_bound=0.000, batch=91 
22: loss=1.269, reward_mean=0.060, reward_bound=0.000, batch=97 
23: loss=1.236, reward_mean=0.130, reward_bound=0.000, batch=110 
24: loss=1.224, reward_mean=0.090, reward_bound=0.000, batch=119 
25: loss=1.212, reward_mean=0.090, reward_bound=0.000, batch=128 
26: loss=1.206, reward_mean=0.160, reward_bound=0.000, batch=144 
27: loss=1.190, reward_mean=0.130, reward_bound=0.000, batch=157 
28: loss=1.174, reward_mean=0.190, reward_bound=0.000, batch=176 
29: loss=1.168, reward_mean=0.150, reward_bound=0.000, batch=191 
30: loss=1.156, reward_mean=0.190, reward_bound=0.052, batch=203 
31: loss=1.158, reward_mean=0.070, reward_bound=0.000, batch=210 
32: loss=1.152, reward_mean=0.110, reward_bound=0.065, batch=216 
33: loss=1.143, reward_mean=0.100, reward_bound=0.080, batch=217 
34: loss=1.143, reward_mean=0.120, reward_bound=0.098, batch=218 
35: loss=1.138, reward_mean=0.130, reward_bound=0.122, batch=217 
36: loss=1.135, reward_mean=0.110, reward_bound=0.135, batch=221 
37: loss=1.120, reward_mean=0.100, reward_bound=0.167, batch=217 
38: loss=1.114, reward_mean=0.200, reward_bound=0.185, batch=213 
39: loss=1.112, reward_mean=0.140, reward_bound=0.206, batch=209 
40: loss=1.108, reward_mean=0.150, reward_bound=0.229, batch=204 
41: loss=1.092, reward_mean=0.120, reward_bound=0.254, batch=189 
42: loss=1.090, reward_mean=0.120, reward_bound=0.000, batch=201 
43: loss=1.106, reward_mean=0.180, reward_bound=0.282, batch=181 
44: loss=1.098, reward_mean=0.100, reward_bound=0.000, batch=191 
45: loss=1.093, reward_mean=0.130, reward_bound=0.254, batch=202 
46: loss=1.081, reward_mean=0.110, reward_bound=0.282, batch=209 
47: loss=1.061, reward_mean=0.210, reward_bound=0.314, batch=199 
48: loss=1.049, reward_mean=0.150, reward_bound=0.328, batch=209 
49: loss=1.028, reward_mean=0.180, reward_bound=0.349, batch=173 
50: loss=1.029, reward_mean=0.120, reward_bound=0.000, batch=185 
51: loss=1.030, reward_mean=0.140, reward_bound=0.051, batch=199 
52: loss=1.010, reward_mean=0.210, reward_bound=0.349, batch=205 
53: loss=1.015, reward_mean=0.090, reward_bound=0.296, batch=213 
54: loss=0.941, reward_mean=0.120, reward_bound=0.387, batch=152 
55: loss=0.928, reward_mean=0.120, reward_bound=0.000, batch=164 
56: loss=0.931, reward_mean=0.180, reward_bound=0.000, batch=182 
57: loss=0.932, reward_mean=0.110, reward_bound=0.000, batch=193 
58: loss=0.905, reward_mean=0.190, reward_bound=0.387, batch=199 
59: loss=0.837, reward_mean=0.230, reward_bound=0.430, batch=134 
60: loss=0.854, reward_mean=0.180, reward_bound=0.000, batch=152 
61: loss=0.860, reward_mean=0.220, reward_bound=0.000, batch=174 
62: loss=0.855, reward_mean=0.080, reward_bound=0.000, batch=182 
63: loss=0.843, reward_mean=0.160, reward_bound=0.179, batch=197 
64: loss=0.827, reward_mean=0.240, reward_bound=0.314, batch=203 
65: loss=0.806, reward_mean=0.250, reward_bound=0.349, batch=206 
66: loss=0.784, reward_mean=0.190, reward_bound=0.387, batch=208 
67: loss=0.725, reward_mean=0.190, reward_bound=0.430, batch=194 
68: loss=0.577, reward_mean=0.220, reward_bound=0.478, batch=95 
69: loss=0.612, reward_mean=0.170, reward_bound=0.000, batch=112 
70: loss=0.612, reward_mean=0.200, reward_bound=0.000, batch=132 
71: loss=0.666, reward_mean=0.260, reward_bound=0.000, batch=158 
72: loss=0.673, reward_mean=0.320, reward_bound=0.101, batch=180 
73: loss=0.675, reward_mean=0.260, reward_bound=0.112, batch=196 
74: loss=0.655, reward_mean=0.370, reward_bound=0.167, batch=206 
75: loss=0.587, reward_mean=0.460, reward_bound=0.314, batch=210 
76: loss=0.490, reward_mean=0.470, reward_bound=0.430, batch=199 
77: loss=0.516, reward_mean=0.450, reward_bound=0.478, batch=237 
78: loss=0.432, reward_mean=0.400, reward_bound=0.478, batch=192 
80: loss=0.529, reward_mean=0.370, reward_bound=0.000, batch=37 
81: loss=0.669, reward_mean=0.520, reward_bound=0.000, batch=89 
82: loss=0.629, reward_mean=0.540, reward_bound=0.314, batch=131 
83: loss=0.509, reward_mean=0.740, reward_bound=0.430, batch=153 
84: loss=0.346, reward_mean=0.680, reward_bound=0.478, batch=140 
86: loss=0.542, reward_mean=0.550, reward_bound=0.000, batch=55 
87: loss=0.529, reward_mean=0.460, reward_bound=0.000, batch=101 
88: loss=0.297, reward_mean=0.660, reward_bound=0.478, batch=110 
90: loss=0.506, reward_mean=0.680, reward_bound=0.000, batch=68 
91: loss=0.432, reward_mean=0.740, reward_bound=0.430, batch=115 
92: loss=0.260, reward_mean=0.770, reward_bound=0.478, batch=137 
94: loss=0.432, reward_mean=0.790, reward_bound=0.430, batch=66 
95: loss=0.285, reward_mean=0.800, reward_bound=0.478, batch=104 
97: loss=0.481, reward_mean=0.680, reward_bound=0.000, batch=68 
98: loss=0.397, reward_mean=0.540, reward_bound=0.430, batch=112 
99: loss=0.216, reward_mean=0.470, reward_bound=0.478, batch=123 
101: loss=0.375, reward_mean=0.530, reward_bound=0.000, batch=53 
102: loss=0.197, reward_mean=0.810, reward_bound=0.478, batch=103 
