



2020-05-07 04-53-41

0: loss=1.386, reward_mean=0.010, reward_bound=0.000, batch=1 
71: loss=1.097, reward_mean=0.140, reward_bound=0.254, batch=211 
72: loss=1.072, reward_mean=0.160, reward_bound=0.282, batch=199 
73: loss=1.065, reward_mean=0.190, reward_bound=0.282, batch=208 
74: loss=1.042, reward_mean=0.170, reward_bound=0.314, batch=192 
75: loss=0.997, reward_mean=0.200, reward_bound=0.349, batch=159 
76: loss=0.998, reward_mean=0.170, reward_bound=0.000, batch=176 
77: loss=1.005, reward_mean=0.140, reward_bound=0.000, batch=190 
78: loss=0.997, reward_mean=0.170, reward_bound=0.167, batch=202 
79: loss=0.977, reward_mean=0.190, reward_bound=0.263, batch=211 
80: loss=0.964, reward_mean=0.250, reward_bound=0.314, batch=217 
81: loss=0.945, reward_mean=0.140, reward_bound=0.349, batch=208 
82: loss=0.879, reward_mean=0.330, reward_bound=0.387, batch=156 
83: loss=0.882, reward_mean=0.240, reward_bound=0.254, batch=178 
84: loss=0.874, reward_mean=0.230, reward_bound=0.314, batch=192 
85: loss=0.855, reward_mean=0.250, reward_bound=0.349, batch=199 
86: loss=0.840, reward_mean=0.240, reward_bound=0.387, batch=199 
87: loss=0.770, reward_mean=0.330, reward_bound=0.430, batch=145 
88: loss=0.781, reward_mean=0.330, reward_bound=0.314, batch=167 
89: loss=0.776, reward_mean=0.230, reward_bound=0.325, batch=187 
90: loss=0.762, reward_mean=0.300, reward_bound=0.349, batch=199 
91: loss=0.734, reward_mean=0.280, reward_bound=0.387, batch=200 
92: loss=0.706, reward_mean=0.380, reward_bound=0.430, batch=197 
93: loss=0.597, reward_mean=0.330, reward_bound=0.478, batch=100 
94: loss=0.722, reward_mean=0.380, reward_bound=0.000, batch=138 
95: loss=0.710, reward_mean=0.330, reward_bound=0.231, batch=166 
96: loss=0.668, reward_mean=0.400, reward_bound=0.368, batch=186 
97: loss=0.637, reward_mean=0.300, reward_bound=0.387, batch=195 
98: loss=0.578, reward_mean=0.320, reward_bound=0.430, batch=184 
99: loss=0.518, reward_mean=0.390, reward_bound=0.478, batch=159 
100: loss=0.513, reward_mean=0.440, reward_bound=0.478, batch=183 
101: loss=0.493, reward_mean=0.440, reward_bound=0.478, batch=192 
102: loss=0.482, reward_mean=0.280, reward_bound=0.478, batch=203 
104: loss=0.796, reward_mean=0.360, reward_bound=0.000, batch=36 
105: loss=0.731, reward_mean=0.430, reward_bound=0.000, batch=79 
106: loss=0.711, reward_mean=0.400, reward_bound=0.000, batch=119 
107: loss=0.654, reward_mean=0.470, reward_bound=0.349, batch=149 
108: loss=0.598, reward_mean=0.460, reward_bound=0.387, batch=168 
109: loss=0.517, reward_mean=0.490, reward_bound=0.430, batch=162 
110: loss=0.430, reward_mean=0.580, reward_bound=0.478, batch=137 
111: loss=0.444, reward_mean=0.410, reward_bound=0.430, batch=164 
112: loss=0.413, reward_mean=0.570, reward_bound=0.478, batch=178 
114: loss=0.596, reward_mean=0.470, reward_bound=0.000, batch=47 
115: loss=0.577, reward_mean=0.560, reward_bound=0.226, batch=103 
116: loss=0.448, reward_mean=0.620, reward_bound=0.430, batch=124 
117: loss=0.371, reward_mean=0.650, reward_bound=0.478, batch=115 
118: loss=0.370, reward_mean=0.530, reward_bound=0.478, batch=142 
119: loss=0.361, reward_mean=0.610, reward_bound=0.494, batch=169 
121: loss=0.659, reward_mean=0.550, reward_bound=0.000, batch=55 
122: loss=0.534, reward_mean=0.630, reward_bound=0.356, batch=108 
123: loss=0.428, reward_mean=0.560, reward_bound=0.430, batch=130 
124: loss=0.349, reward_mean=0.700, reward_bound=0.478, batch=124 
125: loss=0.345, reward_mean=0.590, reward_bound=0.478, batch=155 
127: loss=0.552, reward_mean=0.630, reward_bound=0.000, batch=63 
128: loss=0.464, reward_mean=0.550, reward_bound=0.387, batch=109 
129: loss=0.325, reward_mean=0.700, reward_bound=0.478, batch=105 
131: loss=0.441, reward_mean=0.750, reward_bound=0.387, batch=69 
132: loss=0.362, reward_mean=0.660, reward_bound=0.430, batch=105 
133: loss=0.304, reward_mean=0.750, reward_bound=0.478, batch=126 
135: loss=0.441, reward_mean=0.680, reward_bound=0.000, batch=68 
136: loss=0.359, reward_mean=0.640, reward_bound=0.430, batch=112 
137: loss=0.291, reward_mean=0.740, reward_bound=0.478, batch=137 
139: loss=0.360, reward_mean=0.790, reward_bound=0.478, batch=71 
140: loss=0.290, reward_mean=0.710, reward_bound=0.478, batch=104 
142: loss=0.397, reward_mean=0.670, reward_bound=0.000, batch=67 
143: loss=0.271, reward_mean=0.650, reward_bound=0.478, batch=88 
145: loss=0.409, reward_mean=0.690, reward_bound=0.000, batch=69 
146: loss=0.282, reward_mean=0.770, reward_bound=0.478, batch=104 
148: loss=0.375, reward_mean=0.690, reward_bound=0.000, batch=69 
149: loss=0.265, reward_mean=0.720, reward_bound=0.478, batch=106 
151: loss=0.334, reward_mean=0.750, reward_bound=0.430, batch=64 
152: loss=0.253, reward_mean=0.720, reward_bound=0.478, batch=99 
154: loss=0.306, reward_mean=0.790, reward_bound=0.478, batch=71 
156: loss=0.323, reward_mean=0.770, reward_bound=0.478, batch=72 
158: loss=0.319, reward_mean=0.800, reward_bound=0.478, batch=73 
160: loss=0.296, reward_mean=0.810, reward_bound=0.478, batch=74 




2020-05-07 04-55-04

0: loss=1.387, reward_mean=0.020, reward_bound=0.000, batch=2 
1: loss=1.383, reward_mean=0.000, reward_bound=0.000, batch=2 
2: loss=1.380, reward_mean=0.010, reward_bound=0.000, batch=3 
3: loss=1.381, reward_mean=0.040, reward_bound=0.000, batch=7 
4: loss=1.379, reward_mean=0.010, reward_bound=0.000, batch=8 
5: loss=1.377, reward_mean=0.010, reward_bound=0.000, batch=9 
6: loss=1.377, reward_mean=0.010, reward_bound=0.000, batch=10 
7: loss=1.375, reward_mean=0.000, reward_bound=0.000, batch=10 
8: loss=1.373, reward_mean=0.000, reward_bound=0.000, batch=10 
9: loss=1.374, reward_mean=0.030, reward_bound=0.000, batch=13 
10: loss=1.372, reward_mean=0.010, reward_bound=0.000, batch=14 
11: loss=1.369, reward_mean=0.010, reward_bound=0.000, batch=15 
12: loss=1.367, reward_mean=0.010, reward_bound=0.000, batch=16 
13: loss=1.365, reward_mean=0.000, reward_bound=0.000, batch=16 
14: loss=1.362, reward_mean=0.010, reward_bound=0.000, batch=17 
15: loss=1.359, reward_mean=0.010, reward_bound=0.000, batch=18 
16: loss=1.356, reward_mean=0.010, reward_bound=0.000, batch=19 
17: loss=1.356, reward_mean=0.020, reward_bound=0.000, batch=21 
18: loss=1.354, reward_mean=0.040, reward_bound=0.000, batch=25 
19: loss=1.351, reward_mean=0.020, reward_bound=0.000, batch=27 
20: loss=1.347, reward_mean=0.040, reward_bound=0.000, batch=31 
21: loss=1.344, reward_mean=0.030, reward_bound=0.000, batch=34 
22: loss=1.343, reward_mean=0.040, reward_bound=0.000, batch=38 
23: loss=1.341, reward_mean=0.010, reward_bound=0.000, batch=39 
24: loss=1.339, reward_mean=0.000, reward_bound=0.000, batch=39 
25: loss=1.336, reward_mean=0.030, reward_bound=0.000, batch=42 
26: loss=1.332, reward_mean=0.020, reward_bound=0.000, batch=44 
27: loss=1.329, reward_mean=0.010, reward_bound=0.000, batch=45 
28: loss=1.327, reward_mean=0.050, reward_bound=0.000, batch=50 
29: loss=1.325, reward_mean=0.020, reward_bound=0.000, batch=52 
30: loss=1.322, reward_mean=0.010, reward_bound=0.000, batch=53 
31: loss=1.320, reward_mean=0.020, reward_bound=0.000, batch=55 
32: loss=1.317, reward_mean=0.060, reward_bound=0.000, batch=61 
33: loss=1.315, reward_mean=0.010, reward_bound=0.000, batch=62 
34: loss=1.312, reward_mean=0.020, reward_bound=0.000, batch=64 
35: loss=1.310, reward_mean=0.050, reward_bound=0.000, batch=69 
36: loss=1.305, reward_mean=0.030, reward_bound=0.000, batch=72 
37: loss=1.301, reward_mean=0.030, reward_bound=0.000, batch=75 
38: loss=1.300, reward_mean=0.060, reward_bound=0.000, batch=81 
39: loss=1.297, reward_mean=0.040, reward_bound=0.000, batch=85 
40: loss=1.295, reward_mean=0.040, reward_bound=0.000, batch=89 
41: loss=1.291, reward_mean=0.040, reward_bound=0.000, batch=93 
42: loss=1.288, reward_mean=0.010, reward_bound=0.000, batch=94 
43: loss=1.283, reward_mean=0.060, reward_bound=0.000, batch=100 
44: loss=1.284, reward_mean=0.040, reward_bound=0.000, batch=104 
45: loss=1.281, reward_mean=0.040, reward_bound=0.000, batch=108 
46: loss=1.278, reward_mean=0.100, reward_bound=0.000, batch=118 
47: loss=1.275, reward_mean=0.050, reward_bound=0.000, batch=123 
48: loss=1.273, reward_mean=0.050, reward_bound=0.000, batch=128 
49: loss=1.269, reward_mean=0.080, reward_bound=0.000, batch=136 
50: loss=1.268, reward_mean=0.080, reward_bound=0.000, batch=144 
51: loss=1.266, reward_mean=0.030, reward_bound=0.000, batch=147 
52: loss=1.262, reward_mean=0.120, reward_bound=0.000, batch=159 
53: loss=1.259, reward_mean=0.070, reward_bound=0.000, batch=166 
54: loss=1.255, reward_mean=0.040, reward_bound=0.000, batch=170 
55: loss=1.251, reward_mean=0.130, reward_bound=0.000, batch=183 
56: loss=1.247, reward_mean=0.090, reward_bound=0.000, batch=192 
57: loss=1.243, reward_mean=0.070, reward_bound=0.000, batch=199 
58: loss=1.241, reward_mean=0.040, reward_bound=0.000, batch=203 
59: loss=1.236, reward_mean=0.070, reward_bound=0.000, batch=210 
60: loss=1.232, reward_mean=0.070, reward_bound=0.027, batch=217 
61: loss=1.219, reward_mean=0.110, reward_bound=0.078, batch=222 
62: loss=1.194, reward_mean=0.160, reward_bound=0.135, batch=223 
63: loss=1.183, reward_mean=0.040, reward_bound=0.150, batch=221 
64: loss=1.171, reward_mean=0.100, reward_bound=0.167, batch=221 
65: loss=1.166, reward_mean=0.040, reward_bound=0.185, batch=220 
66: loss=1.161, reward_mean=0.090, reward_bound=0.206, batch=229 
67: loss=1.147, reward_mean=0.080, reward_bound=0.215, batch=230 
68: loss=1.132, reward_mean=0.150, reward_bound=0.229, batch=230 
69: loss=1.105, reward_mean=0.090, reward_bound=0.254, batch=210 
70: loss=1.086, reward_mean=0.110, reward_bound=0.282, batch=195 
71: loss=1.082, reward_mean=0.140, reward_bound=0.282, batch=203 
72: loss=1.049, reward_mean=0.130, reward_bound=0.314, batch=175 
73: loss=1.044, reward_mean=0.150, reward_bound=0.000, batch=190 
74: loss=1.040, reward_mean=0.110, reward_bound=0.000, batch=201 
75: loss=1.029, reward_mean=0.150, reward_bound=0.282, batch=205 
76: loss=1.022, reward_mean=0.140, reward_bound=0.314, batch=210 
77: loss=0.989, reward_mean=0.190, reward_bound=0.349, batch=182 
78: loss=0.980, reward_mean=0.240, reward_bound=0.349, batch=196 
79: loss=0.935, reward_mean=0.170, reward_bound=0.387, batch=156 
80: loss=0.937, reward_mean=0.090, reward_bound=0.000, batch=165 
81: loss=0.944, reward_mean=0.150, reward_bound=0.000, batch=180 
82: loss=0.940, reward_mean=0.110, reward_bound=0.000, batch=191 
83: loss=0.920, reward_mean=0.160, reward_bound=0.167, batch=202 
84: loss=0.893, reward_mean=0.200, reward_bound=0.282, batch=207 
85: loss=0.878, reward_mean=0.140, reward_bound=0.349, batch=209 
86: loss=0.807, reward_mean=0.280, reward_bound=0.430, batch=131 
87: loss=0.848, reward_mean=0.290, reward_bound=0.000, batch=160 
88: loss=0.841, reward_mean=0.260, reward_bound=0.274, batch=182 
89: loss=0.810, reward_mean=0.230, reward_bound=0.314, batch=193 
90: loss=0.792, reward_mean=0.280, reward_bound=0.349, batch=204 
91: loss=0.768, reward_mean=0.130, reward_bound=0.387, batch=203 
92: loss=0.746, reward_mean=0.210, reward_bound=0.430, batch=190 
93: loss=0.737, reward_mean=0.230, reward_bound=0.430, batch=198 
94: loss=0.727, reward_mean=0.340, reward_bound=0.478, batch=215 
95: loss=0.615, reward_mean=0.250, reward_bound=0.478, batch=106 
96: loss=0.676, reward_mean=0.370, reward_bound=0.000, batch=143 
97: loss=0.694, reward_mean=0.290, reward_bound=0.271, batch=170 
98: loss=0.658, reward_mean=0.340, reward_bound=0.349, batch=185 
99: loss=0.633, reward_mean=0.300, reward_bound=0.387, batch=197 
100: loss=0.589, reward_mean=0.320, reward_bound=0.430, batch=193 
101: loss=0.546, reward_mean=0.290, reward_bound=0.478, batch=172 
102: loss=0.539, reward_mean=0.360, reward_bound=0.445, batch=190 
103: loss=0.524, reward_mean=0.340, reward_bound=0.478, batch=193 
105: loss=0.717, reward_mean=0.430, reward_bound=0.000, batch=43 
106: loss=0.741, reward_mean=0.390, reward_bound=0.000, batch=82 
107: loss=0.748, reward_mean=0.370, reward_bound=0.000, batch=119 
108: loss=0.741, reward_mean=0.360, reward_bound=0.265, batch=153 
109: loss=0.667, reward_mean=0.360, reward_bound=0.349, batch=171 
110: loss=0.623, reward_mean=0.370, reward_bound=0.387, batch=188 
111: loss=0.539, reward_mean=0.470, reward_bound=0.430, batch=178 
112: loss=0.537, reward_mean=0.370, reward_bound=0.478, batch=206 
113: loss=0.452, reward_mean=0.380, reward_bound=0.478, batch=139 
114: loss=0.459, reward_mean=0.440, reward_bound=0.478, batch=169 
115: loss=0.460, reward_mean=0.460, reward_bound=0.478, batch=197 
116: loss=0.431, reward_mean=0.450, reward_bound=0.478, batch=198 
118: loss=0.629, reward_mean=0.530, reward_bound=0.000, batch=53 
119: loss=0.643, reward_mean=0.430, reward_bound=0.000, batch=96 
120: loss=0.579, reward_mean=0.490, reward_bound=0.349, batch=135 
121: loss=0.482, reward_mean=0.550, reward_bound=0.430, batch=149 
122: loss=0.470, reward_mean=0.500, reward_bound=0.478, batch=180 
123: loss=0.390, reward_mean=0.530, reward_bound=0.478, batch=145 
124: loss=0.382, reward_mean=0.520, reward_bound=0.489, batch=171 
126: loss=0.583, reward_mean=0.570, reward_bound=0.000, batch=57 
127: loss=0.535, reward_mean=0.540, reward_bound=0.342, batch=110 
128: loss=0.491, reward_mean=0.530, reward_bound=0.387, batch=146 
129: loss=0.440, reward_mean=0.580, reward_bound=0.454, batch=172 
130: loss=0.359, reward_mean=0.540, reward_bound=0.478, batch=146 
132: loss=0.577, reward_mean=0.590, reward_bound=0.000, batch=59 
133: loss=0.470, reward_mean=0.600, reward_bound=0.387, batch=106 
134: loss=0.406, reward_mean=0.660, reward_bound=0.430, batch=143 
135: loss=0.333, reward_mean=0.700, reward_bound=0.478, batch=146 
137: loss=0.373, reward_mean=0.790, reward_bound=0.464, batch=70 
138: loss=0.330, reward_mean=0.620, reward_bound=0.478, batch=89 
140: loss=0.485, reward_mean=0.660, reward_bound=0.000, batch=66 
141: loss=0.390, reward_mean=0.700, reward_bound=0.454, batch=116 
142: loss=0.311, reward_mean=0.630, reward_bound=0.478, batch=126 
144: loss=0.438, reward_mean=0.700, reward_bound=0.271, batch=70 
145: loss=0.301, reward_mean=0.660, reward_bound=0.478, batch=88 
146: loss=0.297, reward_mean=0.780, reward_bound=0.478, batch=128 
148: loss=0.396, reward_mean=0.710, reward_bound=0.387, batch=65 
149: loss=0.355, reward_mean=0.620, reward_bound=0.440, batch=115 
150: loss=0.288, reward_mean=0.800, reward_bound=0.478, batch=145 
152: loss=0.361, reward_mean=0.770, reward_bound=0.464, batch=70 
153: loss=0.291, reward_mean=0.710, reward_bound=0.478, batch=104 
155: loss=0.377, reward_mean=0.790, reward_bound=0.430, batch=67 
156: loss=0.274, reward_mean=0.820, reward_bound=0.478, batch=101 
