



2020-05-07 19-38-11

0: loss=1.377, reward_mean=0.030, reward_bound=0.000, batch=3 
166: loss=0.300, reward_mean=0.510, reward_bound=0.430, batch=191 
167: loss=0.281, reward_mean=0.450, reward_bound=0.478, batch=193 
168: loss=0.278, reward_mean=0.510, reward_bound=0.478, batch=203 
170: loss=0.977, reward_mean=0.630, reward_bound=0.000, batch=63 
171: loss=0.978, reward_mean=0.560, reward_bound=0.229, batch=113 
172: loss=0.859, reward_mean=0.590, reward_bound=0.314, batch=137 
173: loss=0.734, reward_mean=0.470, reward_bound=0.349, batch=145 
174: loss=0.575, reward_mean=0.520, reward_bound=0.387, batch=142 
175: loss=0.419, reward_mean=0.530, reward_bound=0.430, batch=121 
176: loss=0.451, reward_mean=0.480, reward_bound=0.387, batch=150 
177: loss=0.417, reward_mean=0.470, reward_bound=0.430, batch=163 
178: loss=0.420, reward_mean=0.540, reward_bound=0.430, batch=174 
179: loss=0.423, reward_mean=0.560, reward_bound=0.430, batch=191 
180: loss=0.284, reward_mean=0.530, reward_bound=0.478, batch=127 
181: loss=0.367, reward_mean=0.500, reward_bound=0.387, batch=156 
182: loss=0.315, reward_mean=0.520, reward_bound=0.430, batch=161 
183: loss=0.316, reward_mean=0.500, reward_bound=0.430, batch=173 
184: loss=0.274, reward_mean=0.530, reward_bound=0.478, batch=174 
185: loss=0.270, reward_mean=0.530, reward_bound=0.478, batch=187 
186: loss=0.264, reward_mean=0.510, reward_bound=0.478, batch=195 
188: loss=1.018, reward_mean=0.480, reward_bound=0.000, batch=48 
189: loss=0.970, reward_mean=0.520, reward_bound=0.000, batch=100 
190: loss=0.819, reward_mean=0.600, reward_bound=0.282, batch=134 
191: loss=0.757, reward_mean=0.490, reward_bound=0.345, batch=164 
192: loss=0.684, reward_mean=0.540, reward_bound=0.349, batch=177 
193: loss=0.574, reward_mean=0.540, reward_bound=0.387, batch=170 
194: loss=0.435, reward_mean=0.540, reward_bound=0.430, batch=137 
195: loss=0.434, reward_mean=0.590, reward_bound=0.430, batch=160 
196: loss=0.458, reward_mean=0.460, reward_bound=0.387, batch=179 
197: loss=0.428, reward_mean=0.480, reward_bound=0.430, batch=186 
198: loss=0.297, reward_mean=0.460, reward_bound=0.478, batch=120 
199: loss=0.351, reward_mean=0.610, reward_bound=0.387, batch=153 
200: loss=0.385, reward_mean=0.550, reward_bound=0.413, batch=177 
201: loss=0.338, reward_mean=0.480, reward_bound=0.430, batch=175 
202: loss=0.283, reward_mean=0.520, reward_bound=0.478, batch=163 
203: loss=0.295, reward_mean=0.620, reward_bound=0.430, batch=182 
204: loss=0.272, reward_mean=0.530, reward_bound=0.478, batch=185 
205: loss=0.266, reward_mean=0.600, reward_bound=0.478, batch=197 
206: loss=0.262, reward_mean=0.560, reward_bound=0.521, batch=208 
208: loss=1.012, reward_mean=0.530, reward_bound=0.000, batch=53 
209: loss=1.016, reward_mean=0.570, reward_bound=0.144, batch=107 
210: loss=0.868, reward_mean=0.500, reward_bound=0.249, batch=145 
211: loss=0.714, reward_mean=0.600, reward_bound=0.349, batch=153 
212: loss=0.623, reward_mean=0.500, reward_bound=0.387, batch=160 
213: loss=0.605, reward_mean=0.550, reward_bound=0.387, batch=181 
214: loss=0.462, reward_mean=0.500, reward_bound=0.430, batch=141 
215: loss=0.461, reward_mean=0.530, reward_bound=0.387, batch=165 
216: loss=0.453, reward_mean=0.510, reward_bound=0.430, batch=177 
217: loss=0.284, reward_mean=0.560, reward_bound=0.478, batch=98 
218: loss=0.522, reward_mean=0.450, reward_bound=0.254, batch=136 
219: loss=0.503, reward_mean=0.520, reward_bound=0.331, batch=165 
220: loss=0.405, reward_mean=0.520, reward_bound=0.387, batch=169 
221: loss=0.335, reward_mean=0.560, reward_bound=0.430, batch=170 
222: loss=0.286, reward_mean=0.580, reward_bound=0.478, batch=163 
223: loss=0.305, reward_mean=0.540, reward_bound=0.430, batch=178 
224: loss=0.310, reward_mean=0.540, reward_bound=0.435, batch=194 
225: loss=0.267, reward_mean=0.590, reward_bound=0.478, batch=187 
226: loss=0.260, reward_mean=0.610, reward_bound=0.478, batch=200 
227: loss=0.255, reward_mean=0.570, reward_bound=0.478, batch=209 
228: loss=0.265, reward_mean=0.480, reward_bound=0.478, batch=220 
229: loss=0.249, reward_mean=0.580, reward_bound=0.478, batch=222 
231: loss=1.066, reward_mean=0.590, reward_bound=0.000, batch=59 
232: loss=0.858, reward_mean=0.650, reward_bound=0.254, batch=110 
233: loss=0.749, reward_mean=0.610, reward_bound=0.314, batch=145 
234: loss=0.672, reward_mean=0.580, reward_bound=0.356, batch=171 
235: loss=0.590, reward_mean=0.590, reward_bound=0.387, batch=187 
236: loss=0.432, reward_mean=0.550, reward_bound=0.430, batch=146 
237: loss=0.448, reward_mean=0.540, reward_bound=0.409, batch=172 
238: loss=0.427, reward_mean=0.480, reward_bound=0.430, batch=183 
239: loss=0.265, reward_mean=0.600, reward_bound=0.478, batch=114 
240: loss=0.358, reward_mean=0.550, reward_bound=0.387, batch=147 
241: loss=0.331, reward_mean=0.530, reward_bound=0.430, batch=153 
242: loss=0.275, reward_mean=0.700, reward_bound=0.478, batch=144 
243: loss=0.300, reward_mean=0.630, reward_bound=0.474, batch=171 
244: loss=0.268, reward_mean=0.580, reward_bound=0.478, batch=177 
245: loss=0.262, reward_mean=0.550, reward_bound=0.521, batch=194 
246: loss=0.256, reward_mean=0.580, reward_bound=0.478, batch=204 
248: loss=0.972, reward_mean=0.610, reward_bound=0.000, batch=61 
249: loss=0.890, reward_mean=0.560, reward_bound=0.167, batch=112 
250: loss=0.752, reward_mean=0.570, reward_bound=0.282, batch=143 
251: loss=0.619, reward_mean=0.580, reward_bound=0.349, batch=165 
252: loss=0.547, reward_mean=0.620, reward_bound=0.387, batch=176 
253: loss=0.418, reward_mean=0.500, reward_bound=0.430, batch=143 
254: loss=0.428, reward_mean=0.510, reward_bound=0.387, batch=169 
255: loss=0.424, reward_mean=0.530, reward_bound=0.430, batch=184 
256: loss=0.260, reward_mean=0.590, reward_bound=0.478, batch=115 
257: loss=0.327, reward_mean=0.600, reward_bound=0.387, batch=147 
258: loss=0.299, reward_mean=0.620, reward_bound=0.430, batch=153 
259: loss=0.323, reward_mean=0.610, reward_bound=0.430, batch=175 
260: loss=0.261, reward_mean=0.520, reward_bound=0.478, batch=161 
261: loss=0.258, reward_mean=0.580, reward_bound=0.478, batch=172 
262: loss=0.253, reward_mean=0.480, reward_bound=0.478, batch=182 
263: loss=0.250, reward_mean=0.670, reward_bound=0.478, batch=192 
264: loss=0.244, reward_mean=0.620, reward_bound=0.478, batch=203 
266: loss=0.859, reward_mean=0.630, reward_bound=0.000, batch=63 
267: loss=0.792, reward_mean=0.570, reward_bound=0.254, batch=108 
268: loss=0.705, reward_mean=0.560, reward_bound=0.314, batch=144 
269: loss=0.619, reward_mean=0.670, reward_bound=0.349, batch=168 
270: loss=0.540, reward_mean=0.550, reward_bound=0.387, batch=169 
271: loss=0.416, reward_mean=0.570, reward_bound=0.430, batch=152 
272: loss=0.415, reward_mean=0.590, reward_bound=0.430, batch=174 
273: loss=0.254, reward_mean=0.600, reward_bound=0.478, batch=120 
274: loss=0.349, reward_mean=0.600, reward_bound=0.387, batch=153 
275: loss=0.311, reward_mean=0.550, reward_bound=0.430, batch=160 
276: loss=0.259, reward_mean=0.630, reward_bound=0.478, batch=157 
277: loss=0.256, reward_mean=0.500, reward_bound=0.478, batch=168 
278: loss=0.278, reward_mean=0.610, reward_bound=0.478, batch=191 
279: loss=0.251, reward_mean=0.570, reward_bound=0.478, batch=196 
280: loss=0.246, reward_mean=0.610, reward_bound=0.478, batch=206 
282: loss=0.996, reward_mean=0.660, reward_bound=0.000, batch=66 
283: loss=0.951, reward_mean=0.520, reward_bound=0.176, batch=116 
284: loss=0.793, reward_mean=0.580, reward_bound=0.282, batch=146 
285: loss=0.662, reward_mean=0.520, reward_bound=0.349, batch=149 
286: loss=0.571, reward_mean=0.600, reward_bound=0.387, batch=152 
287: loss=0.416, reward_mean=0.590, reward_bound=0.430, batch=116 
288: loss=0.462, reward_mean=0.580, reward_bound=0.387, batch=145 
289: loss=0.427, reward_mean=0.550, reward_bound=0.430, batch=157 
290: loss=0.425, reward_mean=0.620, reward_bound=0.430, batch=175 
291: loss=0.284, reward_mean=0.600, reward_bound=0.478, batch=113 
292: loss=0.336, reward_mean=0.560, reward_bound=0.387, batch=146 
293: loss=0.312, reward_mean=0.600, reward_bound=0.430, batch=158 
294: loss=0.323, reward_mean=0.600, reward_bound=0.430, batch=178 
295: loss=0.336, reward_mean=0.650, reward_bound=0.478, batch=206 
296: loss=0.264, reward_mean=0.610, reward_bound=0.478, batch=185 
297: loss=0.258, reward_mean=0.600, reward_bound=0.489, batch=199 
299: loss=0.941, reward_mean=0.620, reward_bound=0.000, batch=62 
300: loss=0.818, reward_mean=0.650, reward_bound=0.263, batch=113 
301: loss=0.675, reward_mean=0.710, reward_bound=0.349, batch=135 
302: loss=0.563, reward_mean=0.650, reward_bound=0.387, batch=140 
303: loss=0.419, reward_mean=0.690, reward_bound=0.430, batch=128 
304: loss=0.422, reward_mean=0.630, reward_bound=0.430, batch=154 
305: loss=0.418, reward_mean=0.550, reward_bound=0.430, batch=173 
306: loss=0.259, reward_mean=0.650, reward_bound=0.478, batch=109 
307: loss=0.320, reward_mean=0.690, reward_bound=0.387, batch=141 
308: loss=0.315, reward_mean=0.640, reward_bound=0.430, batch=158 
309: loss=0.332, reward_mean=0.580, reward_bound=0.478, batch=184 
310: loss=0.261, reward_mean=0.590, reward_bound=0.478, batch=158 
311: loss=0.271, reward_mean=0.560, reward_bound=0.478, batch=181 
312: loss=0.253, reward_mean=0.630, reward_bound=0.478, batch=187 
314: loss=0.859, reward_mean=0.590, reward_bound=0.000, batch=59 
315: loss=0.794, reward_mean=0.560, reward_bound=0.254, batch=110 
316: loss=0.695, reward_mean=0.640, reward_bound=0.314, batch=142 
317: loss=0.528, reward_mean=0.620, reward_bound=0.387, batch=139 
318: loss=0.401, reward_mean=0.700, reward_bound=0.430, batch=120 
319: loss=0.402, reward_mean=0.670, reward_bound=0.430, batch=148 
320: loss=0.416, reward_mean=0.610, reward_bound=0.478, batch=175 
321: loss=0.262, reward_mean=0.670, reward_bound=0.478, batch=123 
322: loss=0.261, reward_mean=0.730, reward_bound=0.478, batch=143 
323: loss=0.281, reward_mean=0.720, reward_bound=0.430, batch=169 
324: loss=0.290, reward_mean=0.720, reward_bound=0.478, batch=195 
325: loss=0.253, reward_mean=0.610, reward_bound=0.478, batch=188 
327: loss=0.809, reward_mean=0.680, reward_bound=0.000, batch=68 
328: loss=0.712, reward_mean=0.660, reward_bound=0.286, batch=117 
329: loss=0.614, reward_mean=0.690, reward_bound=0.349, batch=145 
330: loss=0.499, reward_mean=0.750, reward_bound=0.387, batch=163 
331: loss=0.385, reward_mean=0.640, reward_bound=0.430, batch=145 
332: loss=0.250, reward_mean=0.700, reward_bound=0.478, batch=108 
333: loss=0.362, reward_mean=0.590, reward_bound=0.349, batch=143 
334: loss=0.353, reward_mean=0.660, reward_bound=0.387, batch=167 
335: loss=0.301, reward_mean=0.540, reward_bound=0.430, batch=167 
336: loss=0.247, reward_mean=0.640, reward_bound=0.478, batch=155 
337: loss=0.246, reward_mean=0.630, reward_bound=0.478, batch=168 
338: loss=0.243, reward_mean=0.640, reward_bound=0.484, batch=187 
340: loss=0.784, reward_mean=0.750, reward_bound=0.266, batch=70 
341: loss=0.732, reward_mean=0.600, reward_bound=0.304, batch=119 
342: loss=0.627, reward_mean=0.600, reward_bound=0.349, batch=144 
343: loss=0.539, reward_mean=0.650, reward_bound=0.387, batch=152 
344: loss=0.381, reward_mean=0.700, reward_bound=0.430, batch=123 
345: loss=0.385, reward_mean=0.570, reward_bound=0.430, batch=151 
346: loss=0.272, reward_mean=0.720, reward_bound=0.478, batch=113 
347: loss=0.300, reward_mean=0.730, reward_bound=0.430, batch=146 
348: loss=0.307, reward_mean=0.640, reward_bound=0.430, batch=166 
349: loss=0.263, reward_mean=0.770, reward_bound=0.478, batch=167 
350: loss=0.256, reward_mean=0.630, reward_bound=0.478, batch=181 
352: loss=0.849, reward_mean=0.660, reward_bound=0.000, batch=66 
353: loss=0.687, reward_mean=0.740, reward_bound=0.314, batch=114 
354: loss=0.642, reward_mean=0.630, reward_bound=0.349, batch=149 
355: loss=0.512, reward_mean=0.660, reward_bound=0.387, batch=152 
356: loss=0.412, reward_mean=0.760, reward_bound=0.430, batch=144 
357: loss=0.248, reward_mean=0.600, reward_bound=0.478, batch=92 
358: loss=0.364, reward_mean=0.630, reward_bound=0.349, batch=129 
359: loss=0.330, reward_mean=0.650, reward_bound=0.430, batch=142 
360: loss=0.251, reward_mean=0.680, reward_bound=0.478, batch=129 
361: loss=0.281, reward_mean=0.610, reward_bound=0.478, batch=164 
362: loss=0.244, reward_mean=0.640, reward_bound=0.478, batch=162 
363: loss=0.240, reward_mean=0.670, reward_bound=0.478, batch=179 
365: loss=0.760, reward_mean=0.580, reward_bound=0.000, batch=58 
366: loss=0.595, reward_mean=0.730, reward_bound=0.349, batch=108 
367: loss=0.508, reward_mean=0.580, reward_bound=0.387, batch=130 
368: loss=0.374, reward_mean=0.620, reward_bound=0.430, batch=112 
369: loss=0.367, reward_mean=0.690, reward_bound=0.430, batch=142 
370: loss=0.240, reward_mean=0.690, reward_bound=0.478, batch=110 
371: loss=0.268, reward_mean=0.680, reward_bound=0.430, batch=139 
372: loss=0.281, reward_mean=0.630, reward_bound=0.430, batch=164 
373: loss=0.236, reward_mean=0.660, reward_bound=0.478, batch=157 
374: loss=0.236, reward_mean=0.660, reward_bound=0.478, batch=172 
376: loss=0.757, reward_mean=0.710, reward_bound=0.200, batch=70 
377: loss=0.593, reward_mean=0.750, reward_bound=0.349, batch=112 
378: loss=0.534, reward_mean=0.660, reward_bound=0.387, batch=137 
379: loss=0.397, reward_mean=0.670, reward_bound=0.430, batch=129 
380: loss=0.400, reward_mean=0.700, reward_bound=0.430, batch=154 
381: loss=0.243, reward_mean=0.670, reward_bound=0.478, batch=103 
382: loss=0.284, reward_mean=0.670, reward_bound=0.430, batch=128 
383: loss=0.297, reward_mean=0.740, reward_bound=0.430, batch=151 
384: loss=0.242, reward_mean=0.740, reward_bound=0.478, batch=148 
385: loss=0.262, reward_mean=0.650, reward_bound=0.478, batch=176 
386: loss=0.235, reward_mean=0.710, reward_bound=0.478, batch=186 
388: loss=0.733, reward_mean=0.780, reward_bound=0.282, batch=69 
389: loss=0.736, reward_mean=0.630, reward_bound=0.282, batch=117 
390: loss=0.664, reward_mean=0.630, reward_bound=0.342, batch=152 
391: loss=0.500, reward_mean=0.760, reward_bound=0.387, batch=159 
392: loss=0.370, reward_mean=0.670, reward_bound=0.430, batch=139 
393: loss=0.385, reward_mean=0.700, reward_bound=0.478, batch=169 
394: loss=0.382, reward_mean=0.730, reward_bound=0.478, batch=196 
395: loss=0.263, reward_mean=0.660, reward_bound=0.478, batch=136 
396: loss=0.285, reward_mean=0.610, reward_bound=0.430, batch=156 
397: loss=0.260, reward_mean=0.710, reward_bound=0.478, batch=170 
398: loss=0.268, reward_mean=0.650, reward_bound=0.430, batch=188 
399: loss=0.280, reward_mean=0.710, reward_bound=0.478, batch=217 
400: loss=0.244, reward_mean=0.740, reward_bound=0.478, batch=217 
402: loss=0.804, reward_mean=0.710, reward_bound=0.118, batch=70 
403: loss=0.658, reward_mean=0.700, reward_bound=0.314, batch=118 
404: loss=0.520, reward_mean=0.690, reward_bound=0.387, batch=136 
405: loss=0.394, reward_mean=0.680, reward_bound=0.430, batch=124 
406: loss=0.398, reward_mean=0.630, reward_bound=0.430, batch=151 
407: loss=0.235, reward_mean=0.690, reward_bound=0.478, batch=106 
408: loss=0.280, reward_mean=0.730, reward_bound=0.430, batch=141 
409: loss=0.237, reward_mean=0.690, reward_bound=0.478, batch=145 
410: loss=0.252, reward_mean=0.590, reward_bound=0.430, batch=167 
411: loss=0.236, reward_mean=0.630, reward_bound=0.478, batch=175 
412: loss=0.234, reward_mean=0.690, reward_bound=0.478, batch=188 
414: loss=0.842, reward_mean=0.670, reward_bound=0.000, batch=67 
415: loss=0.708, reward_mean=0.710, reward_bound=0.314, batch=110 
416: loss=0.511, reward_mean=0.710, reward_bound=0.387, batch=121 
