



2020-05-07 04-59-02

0: loss=1.389, reward_mean=0.010, reward_bound=0.000, batch=1 
0: loss=1.389, reward_mean=0.020, reward_bound=0.000, batch=2 
1: loss=1.383, reward_mean=0.020, reward_bound=0.000, batch=4 
2: loss=1.383, reward_mean=0.010, reward_bound=0.000, batch=5 
3: loss=1.380, reward_mean=0.010, reward_bound=0.000, batch=6 
4: loss=1.376, reward_mean=0.030, reward_bound=0.000, batch=9 
5: loss=1.376, reward_mean=0.020, reward_bound=0.000, batch=11 
6: loss=1.374, reward_mean=0.020, reward_bound=0.000, batch=13 
7: loss=1.371, reward_mean=0.010, reward_bound=0.000, batch=14 
8: loss=1.369, reward_mean=0.010, reward_bound=0.000, batch=15 
9: loss=1.367, reward_mean=0.000, reward_bound=0.000, batch=15 
10: loss=1.367, reward_mean=0.020, reward_bound=0.000, batch=17 
11: loss=1.364, reward_mean=0.020, reward_bound=0.000, batch=19 
12: loss=1.362, reward_mean=0.020, reward_bound=0.000, batch=21 
13: loss=1.361, reward_mean=0.020, reward_bound=0.000, batch=23 
14: loss=1.359, reward_mean=0.020, reward_bound=0.000, batch=25 
15: loss=1.355, reward_mean=0.010, reward_bound=0.000, batch=26 
16: loss=1.353, reward_mean=0.010, reward_bound=0.000, batch=27 
17: loss=1.350, reward_mean=0.030, reward_bound=0.000, batch=30 
18: loss=1.347, reward_mean=0.010, reward_bound=0.000, batch=31 
19: loss=1.343, reward_mean=0.050, reward_bound=0.000, batch=36 
20: loss=1.338, reward_mean=0.020, reward_bound=0.000, batch=38 
21: loss=1.335, reward_mean=0.010, reward_bound=0.000, batch=39 
22: loss=1.330, reward_mean=0.060, reward_bound=0.000, batch=45 
23: loss=1.324, reward_mean=0.050, reward_bound=0.000, batch=50 
24: loss=1.318, reward_mean=0.020, reward_bound=0.000, batch=52 
25: loss=1.314, reward_mean=0.010, reward_bound=0.000, batch=53 
26: loss=1.309, reward_mean=0.010, reward_bound=0.000, batch=54 
27: loss=1.304, reward_mean=0.020, reward_bound=0.000, batch=56 
28: loss=1.300, reward_mean=0.050, reward_bound=0.000, batch=61 
29: loss=1.298, reward_mean=0.060, reward_bound=0.000, batch=67 
30: loss=1.293, reward_mean=0.020, reward_bound=0.000, batch=69 
31: loss=1.287, reward_mean=0.010, reward_bound=0.000, batch=70 
32: loss=1.282, reward_mean=0.020, reward_bound=0.000, batch=72 
33: loss=1.276, reward_mean=0.090, reward_bound=0.000, batch=81 
34: loss=1.271, reward_mean=0.030, reward_bound=0.000, batch=84 
35: loss=1.268, reward_mean=0.030, reward_bound=0.000, batch=87 
36: loss=1.263, reward_mean=0.050, reward_bound=0.000, batch=92 
37: loss=1.255, reward_mean=0.050, reward_bound=0.000, batch=97 
38: loss=1.247, reward_mean=0.100, reward_bound=0.000, batch=107 
39: loss=1.239, reward_mean=0.050, reward_bound=0.000, batch=112 
40: loss=1.232, reward_mean=0.060, reward_bound=0.000, batch=118 
41: loss=1.228, reward_mean=0.040, reward_bound=0.000, batch=122 
42: loss=1.214, reward_mean=0.160, reward_bound=0.000, batch=138 
43: loss=1.204, reward_mean=0.070, reward_bound=0.000, batch=145 
44: loss=1.192, reward_mean=0.110, reward_bound=0.000, batch=156 
45: loss=1.180, reward_mean=0.110, reward_bound=0.000, batch=167 
46: loss=1.170, reward_mean=0.110, reward_bound=0.000, batch=178 
47: loss=1.160, reward_mean=0.130, reward_bound=0.000, batch=191 
48: loss=1.137, reward_mean=0.150, reward_bound=0.098, batch=202 
49: loss=1.117, reward_mean=0.130, reward_bound=0.135, batch=209 
50: loss=1.114, reward_mean=0.070, reward_bound=0.060, batch=216 
51: loss=1.084, reward_mean=0.170, reward_bound=0.185, batch=220 
52: loss=1.057, reward_mean=0.180, reward_bound=0.229, batch=222 
53: loss=1.034, reward_mean=0.210, reward_bound=0.254, batch=223 
54: loss=1.002, reward_mean=0.110, reward_bound=0.282, batch=214 
55: loss=0.966, reward_mean=0.220, reward_bound=0.314, batch=202 
56: loss=0.932, reward_mean=0.170, reward_bound=0.349, batch=190 
57: loss=0.871, reward_mean=0.210, reward_bound=0.387, batch=164 
58: loss=0.870, reward_mean=0.190, reward_bound=0.000, batch=183 
59: loss=0.857, reward_mean=0.170, reward_bound=0.244, batch=198 
60: loss=0.839, reward_mean=0.220, reward_bound=0.317, batch=208 
61: loss=0.815, reward_mean=0.170, reward_bound=0.387, batch=204 
62: loss=0.737, reward_mean=0.340, reward_bound=0.430, batch=147 
63: loss=0.726, reward_mean=0.210, reward_bound=0.000, batch=168 
64: loss=0.705, reward_mean=0.300, reward_bound=0.392, batch=187 
65: loss=0.677, reward_mean=0.270, reward_bound=0.430, batch=195 
66: loss=0.568, reward_mean=0.270, reward_bound=0.478, batch=110 
67: loss=0.585, reward_mean=0.290, reward_bound=0.000, batch=139 
68: loss=0.578, reward_mean=0.340, reward_bound=0.387, batch=164 
69: loss=0.531, reward_mean=0.270, reward_bound=0.430, batch=170 
70: loss=0.521, reward_mean=0.320, reward_bound=0.464, batch=189 
71: loss=0.508, reward_mean=0.360, reward_bound=0.478, batch=217 
72: loss=0.446, reward_mean=0.350, reward_bound=0.478, batch=187 
74: loss=0.562, reward_mean=0.400, reward_bound=0.000, batch=40 
75: loss=0.552, reward_mean=0.430, reward_bound=0.000, batch=83 
76: loss=0.546, reward_mean=0.430, reward_bound=0.000, batch=126 
77: loss=0.454, reward_mean=0.500, reward_bound=0.430, batch=148 
78: loss=0.434, reward_mean=0.560, reward_bound=0.478, batch=193 
79: loss=0.350, reward_mean=0.620, reward_bound=0.478, batch=168 
81: loss=0.415, reward_mean=0.640, reward_bound=0.000, batch=64 
82: loss=0.311, reward_mean=0.730, reward_bound=0.478, batch=85 
84: loss=0.405, reward_mean=0.720, reward_bound=0.387, batch=68 
85: loss=0.280, reward_mean=0.650, reward_bound=0.478, batch=88 
87: loss=0.322, reward_mean=0.780, reward_bound=0.478, batch=73 
88: loss=0.250, reward_mean=0.820, reward_bound=0.478, batch=118 
