



2020-05-07 14-41-23

0: loss=1.377, reward_mean=0.010, reward_bound=0.000, batch=1 
44: loss=1.255, reward_mean=0.000, reward_bound=0.000, batch=134 
45: loss=1.253, reward_mean=0.020, reward_bound=0.000, batch=136 
46: loss=1.249, reward_mean=0.040, reward_bound=0.000, batch=140 
47: loss=1.247, reward_mean=0.040, reward_bound=0.000, batch=144 
48: loss=1.244, reward_mean=0.060, reward_bound=0.000, batch=150 
49: loss=1.237, reward_mean=0.070, reward_bound=0.000, batch=157 
50: loss=1.234, reward_mean=0.080, reward_bound=0.000, batch=165 
51: loss=1.228, reward_mean=0.040, reward_bound=0.000, batch=169 
52: loss=1.218, reward_mean=0.050, reward_bound=0.000, batch=174 
53: loss=1.217, reward_mean=0.050, reward_bound=0.000, batch=179 
54: loss=1.210, reward_mean=0.030, reward_bound=0.000, batch=182 
55: loss=1.207, reward_mean=0.060, reward_bound=0.000, batch=188 
56: loss=1.199, reward_mean=0.070, reward_bound=0.000, batch=195 
57: loss=1.199, reward_mean=0.090, reward_bound=0.000, batch=204 
58: loss=1.189, reward_mean=0.130, reward_bound=0.071, batch=213 
59: loss=1.183, reward_mean=0.060, reward_bound=0.043, batch=219 
60: loss=1.165, reward_mean=0.090, reward_bound=0.103, batch=223 
61: loss=1.151, reward_mean=0.070, reward_bound=0.117, batch=226 
62: loss=1.132, reward_mean=0.070, reward_bound=0.122, batch=227 
63: loss=1.110, reward_mean=0.180, reward_bound=0.163, batch=229 
64: loss=1.085, reward_mean=0.110, reward_bound=0.174, batch=230 
65: loss=1.063, reward_mean=0.210, reward_bound=0.200, batch=231 
66: loss=1.009, reward_mean=0.160, reward_bound=0.229, batch=214 
67: loss=0.970, reward_mean=0.120, reward_bound=0.254, batch=199 
68: loss=0.935, reward_mean=0.160, reward_bound=0.282, batch=198 
69: loss=0.894, reward_mean=0.200, reward_bound=0.314, batch=188 
70: loss=0.828, reward_mean=0.230, reward_bound=0.349, batch=163 
71: loss=0.817, reward_mean=0.280, reward_bound=0.282, batch=182 
72: loss=0.798, reward_mean=0.280, reward_bound=0.349, batch=192 
73: loss=0.705, reward_mean=0.380, reward_bound=0.387, batch=152 
74: loss=0.740, reward_mean=0.330, reward_bound=0.263, batch=176 
75: loss=0.710, reward_mean=0.380, reward_bound=0.349, batch=191 
76: loss=0.671, reward_mean=0.410, reward_bound=0.387, batch=203 
77: loss=0.503, reward_mean=0.360, reward_bound=0.430, batch=133 
78: loss=0.550, reward_mean=0.390, reward_bound=0.335, batch=163 
79: loss=0.569, reward_mean=0.530, reward_bound=0.372, batch=184 
80: loss=0.484, reward_mean=0.570, reward_bound=0.430, batch=182 
81: loss=0.267, reward_mean=0.600, reward_bound=0.478, batch=119 
82: loss=0.338, reward_mean=0.480, reward_bound=0.349, batch=149 
83: loss=0.311, reward_mean=0.580, reward_bound=0.430, batch=166 
84: loss=0.249, reward_mean=0.650, reward_bound=0.478, batch=168 
85: loss=0.231, reward_mean=0.680, reward_bound=0.484, batch=187 
87: loss=0.774, reward_mean=0.770, reward_bound=0.349, batch=66 
88: loss=0.717, reward_mean=0.680, reward_bound=0.387, batch=103 
89: loss=0.462, reward_mean=0.750, reward_bound=0.430, batch=113 
90: loss=0.460, reward_mean=0.740, reward_bound=0.430, batch=144 
91: loss=0.212, reward_mean=0.730, reward_bound=0.478, batch=112 
92: loss=0.318, reward_mean=0.760, reward_bound=0.445, batch=148 
93: loss=0.330, reward_mean=0.710, reward_bound=0.478, batch=183 
94: loss=0.215, reward_mean=0.690, reward_bound=0.478, batch=171 
96: loss=0.809, reward_mean=0.740, reward_bound=0.304, batch=70 
97: loss=0.601, reward_mean=0.770, reward_bound=0.387, batch=106 
98: loss=0.447, reward_mean=0.720, reward_bound=0.430, batch=126 
99: loss=0.452, reward_mean=0.790, reward_bound=0.430, batch=155 
100: loss=0.224, reward_mean=0.810, reward_bound=0.478, batch=113 




2020-05-07 14-42-24

0: loss=1.388, reward_mean=0.020, reward_bound=0.000, batch=2 
1: loss=1.378, reward_mean=0.010, reward_bound=0.000, batch=3 
2: loss=1.374, reward_mean=0.030, reward_bound=0.000, batch=6 
3: loss=1.372, reward_mean=0.010, reward_bound=0.000, batch=7 
4: loss=1.370, reward_mean=0.010, reward_bound=0.000, batch=8 
5: loss=1.369, reward_mean=0.010, reward_bound=0.000, batch=9 
6: loss=1.367, reward_mean=0.020, reward_bound=0.000, batch=11 
7: loss=1.367, reward_mean=0.010, reward_bound=0.000, batch=12 
8: loss=1.364, reward_mean=0.010, reward_bound=0.000, batch=13 
9: loss=1.363, reward_mean=0.010, reward_bound=0.000, batch=14 
10: loss=1.362, reward_mean=0.000, reward_bound=0.000, batch=14 
11: loss=1.360, reward_mean=0.000, reward_bound=0.000, batch=14 
12: loss=1.356, reward_mean=0.010, reward_bound=0.000, batch=15 
13: loss=1.352, reward_mean=0.010, reward_bound=0.000, batch=16 
14: loss=1.349, reward_mean=0.040, reward_bound=0.000, batch=20 
15: loss=1.345, reward_mean=0.020, reward_bound=0.000, batch=22 
16: loss=1.340, reward_mean=0.010, reward_bound=0.000, batch=23 
17: loss=1.335, reward_mean=0.030, reward_bound=0.000, batch=26 
18: loss=1.336, reward_mean=0.020, reward_bound=0.000, batch=28 
19: loss=1.331, reward_mean=0.030, reward_bound=0.000, batch=31 
20: loss=1.328, reward_mean=0.020, reward_bound=0.000, batch=33 
21: loss=1.327, reward_mean=0.010, reward_bound=0.000, batch=34 
22: loss=1.321, reward_mean=0.040, reward_bound=0.000, batch=38 
23: loss=1.319, reward_mean=0.020, reward_bound=0.000, batch=40 
24: loss=1.308, reward_mean=0.050, reward_bound=0.000, batch=45 
25: loss=1.313, reward_mean=0.030, reward_bound=0.000, batch=48 
26: loss=1.308, reward_mean=0.040, reward_bound=0.000, batch=52 
27: loss=1.310, reward_mean=0.060, reward_bound=0.000, batch=58 
28: loss=1.306, reward_mean=0.050, reward_bound=0.000, batch=63 
29: loss=1.301, reward_mean=0.010, reward_bound=0.000, batch=64 
30: loss=1.297, reward_mean=0.040, reward_bound=0.000, batch=68 
31: loss=1.293, reward_mean=0.030, reward_bound=0.000, batch=71 
32: loss=1.291, reward_mean=0.030, reward_bound=0.000, batch=74 
33: loss=1.292, reward_mean=0.030, reward_bound=0.000, batch=77 
34: loss=1.288, reward_mean=0.030, reward_bound=0.000, batch=80 
35: loss=1.295, reward_mean=0.050, reward_bound=0.000, batch=85 
36: loss=1.292, reward_mean=0.030, reward_bound=0.000, batch=88 
37: loss=1.288, reward_mean=0.010, reward_bound=0.000, batch=89 
38: loss=1.282, reward_mean=0.050, reward_bound=0.000, batch=94 
39: loss=1.278, reward_mean=0.070, reward_bound=0.000, batch=101 
40: loss=1.273, reward_mean=0.020, reward_bound=0.000, batch=103 
41: loss=1.271, reward_mean=0.010, reward_bound=0.000, batch=104 
42: loss=1.269, reward_mean=0.030, reward_bound=0.000, batch=107 
43: loss=1.261, reward_mean=0.040, reward_bound=0.000, batch=111 
44: loss=1.258, reward_mean=0.030, reward_bound=0.000, batch=114 
45: loss=1.255, reward_mean=0.070, reward_bound=0.000, batch=121 
46: loss=1.249, reward_mean=0.090, reward_bound=0.000, batch=130 
47: loss=1.247, reward_mean=0.030, reward_bound=0.000, batch=133 
48: loss=1.238, reward_mean=0.080, reward_bound=0.000, batch=141 
49: loss=1.231, reward_mean=0.040, reward_bound=0.000, batch=145 
50: loss=1.229, reward_mean=0.050, reward_bound=0.000, batch=150 
51: loss=1.224, reward_mean=0.050, reward_bound=0.000, batch=155 
52: loss=1.222, reward_mean=0.080, reward_bound=0.000, batch=163 
53: loss=1.213, reward_mean=0.080, reward_bound=0.000, batch=171 
54: loss=1.208, reward_mean=0.090, reward_bound=0.000, batch=180 
55: loss=1.203, reward_mean=0.040, reward_bound=0.000, batch=184 
56: loss=1.197, reward_mean=0.130, reward_bound=0.000, batch=197 
57: loss=1.191, reward_mean=0.060, reward_bound=0.000, batch=203 
58: loss=1.182, reward_mean=0.070, reward_bound=0.000, batch=210 
59: loss=1.172, reward_mean=0.080, reward_bound=0.053, batch=217 
60: loss=1.153, reward_mean=0.080, reward_bound=0.080, batch=220 
61: loss=1.138, reward_mean=0.090, reward_bound=0.109, batch=222 
62: loss=1.103, reward_mean=0.120, reward_bound=0.167, batch=218 
63: loss=1.081, reward_mean=0.110, reward_bound=0.185, batch=219 
64: loss=1.058, reward_mean=0.150, reward_bound=0.206, batch=219 
65: loss=1.049, reward_mean=0.100, reward_bound=0.215, batch=223 
66: loss=1.023, reward_mean=0.160, reward_bound=0.229, batch=219 
67: loss=0.980, reward_mean=0.120, reward_bound=0.254, batch=204 
68: loss=0.968, reward_mean=0.170, reward_bound=0.280, batch=213 
69: loss=0.930, reward_mean=0.220, reward_bound=0.282, batch=203 
70: loss=0.884, reward_mean=0.250, reward_bound=0.314, batch=190 
71: loss=0.808, reward_mean=0.250, reward_bound=0.349, batch=162 
72: loss=0.807, reward_mean=0.220, reward_bound=0.171, batch=183 
73: loss=0.794, reward_mean=0.300, reward_bound=0.335, batch=198 
74: loss=0.705, reward_mean=0.280, reward_bound=0.387, batch=158 
75: loss=0.696, reward_mean=0.380, reward_bound=0.349, batch=178 
76: loss=0.674, reward_mean=0.390, reward_bound=0.387, batch=190 
77: loss=0.514, reward_mean=0.410, reward_bound=0.430, batch=131 
78: loss=0.605, reward_mean=0.420, reward_bound=0.282, batch=161 
79: loss=0.558, reward_mean=0.460, reward_bound=0.349, batch=178 
80: loss=0.539, reward_mean=0.460, reward_bound=0.387, batch=187 
81: loss=0.479, reward_mean=0.520, reward_bound=0.430, batch=188 
82: loss=0.485, reward_mean=0.480, reward_bound=0.478, batch=214 
83: loss=0.266, reward_mean=0.550, reward_bound=0.478, batch=112 
84: loss=0.394, reward_mean=0.570, reward_bound=0.360, batch=148 
85: loss=0.312, reward_mean=0.560, reward_bound=0.430, batch=149 
86: loss=0.334, reward_mean=0.640, reward_bound=0.478, batch=179 
87: loss=0.339, reward_mean=0.730, reward_bound=0.478, batch=204 
88: loss=0.213, reward_mean=0.700, reward_bound=0.478, batch=179 
89: loss=0.266, reward_mean=0.660, reward_bound=0.478, batch=207 
90: loss=0.207, reward_mean=0.740, reward_bound=0.478, batch=211 
92: loss=1.039, reward_mean=0.760, reward_bound=0.304, batch=70 
93: loss=0.731, reward_mean=0.730, reward_bound=0.349, batch=118 
94: loss=0.461, reward_mean=0.820, reward_bound=0.430, batch=131 
