



2020-05-07 04-53-16

0: loss=1.394, reward_mean=0.040, reward_bound=0.000, batch=4 
99: loss=0.454, reward_mean=0.560, reward_bound=0.478, batch=159 
100: loss=0.449, reward_mean=0.620, reward_bound=0.478, batch=206 
101: loss=0.349, reward_mean=0.710, reward_bound=0.478, batch=185 
103: loss=0.553, reward_mean=0.640, reward_bound=0.000, batch=64 
104: loss=0.476, reward_mean=0.590, reward_bound=0.387, batch=110 
105: loss=0.394, reward_mean=0.590, reward_bound=0.430, batch=129 
106: loss=0.401, reward_mean=0.670, reward_bound=0.478, batch=189 
107: loss=0.393, reward_mean=0.690, reward_bound=0.478, batch=241 
108: loss=0.318, reward_mean=0.630, reward_bound=0.478, batch=220 
110: loss=0.523, reward_mean=0.710, reward_bound=0.304, batch=70 
111: loss=0.361, reward_mean=0.680, reward_bound=0.430, batch=110 
112: loss=0.298, reward_mean=0.770, reward_bound=0.478, batch=140 
114: loss=0.491, reward_mean=0.660, reward_bound=0.000, batch=66 
115: loss=0.341, reward_mean=0.720, reward_bound=0.430, batch=106 
116: loss=0.282, reward_mean=0.690, reward_bound=0.478, batch=137 
118: loss=0.407, reward_mean=0.720, reward_bound=0.387, batch=67 
119: loss=0.267, reward_mean=0.750, reward_bound=0.478, batch=94 
121: loss=0.435, reward_mean=0.730, reward_bound=0.387, batch=69 
122: loss=0.274, reward_mean=0.730, reward_bound=0.478, batch=99 
124: loss=0.361, reward_mean=0.770, reward_bound=0.430, batch=67 
125: loss=0.270, reward_mean=0.750, reward_bound=0.478, batch=105 
127: loss=0.298, reward_mean=0.750, reward_bound=0.430, batch=61 
128: loss=0.241, reward_mean=0.770, reward_bound=0.478, batch=111 
130: loss=0.370, reward_mean=0.780, reward_bound=0.478, batch=72 
131: loss=0.243, reward_mean=0.730, reward_bound=0.478, batch=100 
133: loss=0.315, reward_mean=0.810, reward_bound=0.430, batch=68 




2020-05-07 04-55-48

0: loss=1.378, reward_mean=0.020, reward_bound=0.000, batch=2 
1: loss=1.371, reward_mean=0.000, reward_bound=0.000, batch=2 
2: loss=1.368, reward_mean=0.030, reward_bound=0.000, batch=5 
3: loss=1.361, reward_mean=0.020, reward_bound=0.000, batch=7 
4: loss=1.357, reward_mean=0.040, reward_bound=0.000, batch=11 
5: loss=1.349, reward_mean=0.010, reward_bound=0.000, batch=12 
6: loss=1.348, reward_mean=0.010, reward_bound=0.000, batch=13 
7: loss=1.341, reward_mean=0.020, reward_bound=0.000, batch=15 
8: loss=1.336, reward_mean=0.000, reward_bound=0.000, batch=15 
9: loss=1.338, reward_mean=0.020, reward_bound=0.000, batch=17 
10: loss=1.333, reward_mean=0.040, reward_bound=0.000, batch=21 
11: loss=1.329, reward_mean=0.000, reward_bound=0.000, batch=21 
12: loss=1.325, reward_mean=0.040, reward_bound=0.000, batch=25 
13: loss=1.322, reward_mean=0.010, reward_bound=0.000, batch=26 
14: loss=1.320, reward_mean=0.060, reward_bound=0.000, batch=32 
15: loss=1.309, reward_mean=0.050, reward_bound=0.000, batch=37 
16: loss=1.302, reward_mean=0.070, reward_bound=0.000, batch=44 
17: loss=1.294, reward_mean=0.030, reward_bound=0.000, batch=47 
18: loss=1.289, reward_mean=0.060, reward_bound=0.000, batch=53 
19: loss=1.288, reward_mean=0.050, reward_bound=0.000, batch=58 
20: loss=1.281, reward_mean=0.020, reward_bound=0.000, batch=60 
21: loss=1.271, reward_mean=0.070, reward_bound=0.000, batch=67 
22: loss=1.263, reward_mean=0.080, reward_bound=0.000, batch=75 
23: loss=1.256, reward_mean=0.050, reward_bound=0.000, batch=80 
24: loss=1.250, reward_mean=0.100, reward_bound=0.000, batch=90 
25: loss=1.245, reward_mean=0.050, reward_bound=0.000, batch=95 
26: loss=1.245, reward_mean=0.060, reward_bound=0.000, batch=101 
27: loss=1.241, reward_mean=0.040, reward_bound=0.000, batch=105 
28: loss=1.237, reward_mean=0.070, reward_bound=0.000, batch=112 
29: loss=1.233, reward_mean=0.100, reward_bound=0.000, batch=122 
30: loss=1.229, reward_mean=0.070, reward_bound=0.000, batch=129 
31: loss=1.226, reward_mean=0.040, reward_bound=0.000, batch=133 
32: loss=1.223, reward_mean=0.050, reward_bound=0.000, batch=138 
33: loss=1.219, reward_mean=0.050, reward_bound=0.000, batch=143 
34: loss=1.216, reward_mean=0.090, reward_bound=0.000, batch=152 
35: loss=1.209, reward_mean=0.070, reward_bound=0.000, batch=159 
36: loss=1.202, reward_mean=0.070, reward_bound=0.000, batch=166 
37: loss=1.195, reward_mean=0.080, reward_bound=0.000, batch=174 
38: loss=1.190, reward_mean=0.050, reward_bound=0.000, batch=179 
39: loss=1.184, reward_mean=0.130, reward_bound=0.000, batch=192 
40: loss=1.177, reward_mean=0.110, reward_bound=0.000, batch=203 
41: loss=1.173, reward_mean=0.070, reward_bound=0.000, batch=210 
42: loss=1.155, reward_mean=0.110, reward_bound=0.086, batch=217 
43: loss=1.141, reward_mean=0.110, reward_bound=0.132, batch=222 
44: loss=1.124, reward_mean=0.130, reward_bound=0.167, batch=221 
45: loss=1.111, reward_mean=0.070, reward_bound=0.185, batch=219 
46: loss=1.091, reward_mean=0.090, reward_bound=0.206, batch=217 
47: loss=1.069, reward_mean=0.140, reward_bound=0.229, batch=215 
48: loss=1.053, reward_mean=0.110, reward_bound=0.254, batch=213 
49: loss=1.023, reward_mean=0.160, reward_bound=0.282, batch=204 
50: loss=0.997, reward_mean=0.200, reward_bound=0.314, batch=194 
51: loss=0.991, reward_mean=0.170, reward_bound=0.311, batch=206 
52: loss=0.954, reward_mean=0.200, reward_bound=0.349, batch=180 
53: loss=0.951, reward_mean=0.190, reward_bound=0.281, batch=196 
54: loss=0.944, reward_mean=0.130, reward_bound=0.229, batch=206 
55: loss=0.933, reward_mean=0.120, reward_bound=0.314, batch=212 
56: loss=0.922, reward_mean=0.190, reward_bound=0.349, batch=217 
57: loss=0.877, reward_mean=0.260, reward_bound=0.387, batch=185 
58: loss=0.868, reward_mean=0.270, reward_bound=0.356, batch=199 
59: loss=0.860, reward_mean=0.160, reward_bound=0.328, batch=209 
60: loss=0.790, reward_mean=0.260, reward_bound=0.430, batch=140 
61: loss=0.827, reward_mean=0.230, reward_bound=0.000, batch=163 
62: loss=0.831, reward_mean=0.170, reward_bound=0.000, batch=180 
63: loss=0.796, reward_mean=0.270, reward_bound=0.314, batch=194 
64: loss=0.782, reward_mean=0.180, reward_bound=0.349, batch=199 
65: loss=0.749, reward_mean=0.290, reward_bound=0.387, batch=198 
66: loss=0.723, reward_mean=0.210, reward_bound=0.430, batch=187 
67: loss=0.641, reward_mean=0.320, reward_bound=0.478, batch=113 
68: loss=0.716, reward_mean=0.350, reward_bound=0.000, batch=148 
69: loss=0.712, reward_mean=0.340, reward_bound=0.314, batch=169 
70: loss=0.682, reward_mean=0.320, reward_bound=0.349, batch=180 
71: loss=0.647, reward_mean=0.280, reward_bound=0.387, batch=182 
72: loss=0.607, reward_mean=0.320, reward_bound=0.430, batch=179 
73: loss=0.597, reward_mean=0.280, reward_bound=0.430, batch=194 
74: loss=0.555, reward_mean=0.420, reward_bound=0.478, batch=178 
75: loss=0.543, reward_mean=0.390, reward_bound=0.484, batch=194 
77: loss=0.803, reward_mean=0.370, reward_bound=0.000, batch=37 
78: loss=0.776, reward_mean=0.400, reward_bound=0.000, batch=77 
79: loss=0.793, reward_mean=0.310, reward_bound=0.000, batch=108 
80: loss=0.795, reward_mean=0.380, reward_bound=0.208, batch=145 
81: loss=0.729, reward_mean=0.390, reward_bound=0.314, batch=168 
82: loss=0.627, reward_mean=0.450, reward_bound=0.387, batch=169 
83: loss=0.557, reward_mean=0.360, reward_bound=0.430, batch=161 
84: loss=0.477, reward_mean=0.410, reward_bound=0.478, batch=123 
85: loss=0.483, reward_mean=0.440, reward_bound=0.430, batch=155 
86: loss=0.483, reward_mean=0.450, reward_bound=0.440, batch=178 
87: loss=0.485, reward_mean=0.430, reward_bound=0.478, batch=211 
88: loss=0.450, reward_mean=0.510, reward_bound=0.478, batch=205 
90: loss=0.579, reward_mean=0.560, reward_bound=0.000, batch=56 
91: loss=0.600, reward_mean=0.450, reward_bound=0.000, batch=101 
92: loss=0.555, reward_mean=0.460, reward_bound=0.387, batch=130 
93: loss=0.479, reward_mean=0.460, reward_bound=0.430, batch=140 
94: loss=0.407, reward_mean=0.520, reward_bound=0.478, batch=127 
95: loss=0.403, reward_mean=0.570, reward_bound=0.478, batch=153 
97: loss=0.547, reward_mean=0.540, reward_bound=0.000, batch=54 
98: loss=0.569, reward_mean=0.520, reward_bound=0.000, batch=106 
99: loss=0.458, reward_mean=0.660, reward_bound=0.430, batch=128 
100: loss=0.457, reward_mean=0.620, reward_bound=0.478, batch=175 
101: loss=0.374, reward_mean=0.600, reward_bound=0.478, batch=148 
103: loss=0.591, reward_mean=0.630, reward_bound=0.000, batch=63 
104: loss=0.492, reward_mean=0.600, reward_bound=0.387, batch=112 
105: loss=0.423, reward_mean=0.670, reward_bound=0.430, batch=145 
106: loss=0.349, reward_mean=0.630, reward_bound=0.478, batch=130 
108: loss=0.643, reward_mean=0.620, reward_bound=0.000, batch=62 
109: loss=0.435, reward_mean=0.670, reward_bound=0.430, batch=97 
110: loss=0.351, reward_mean=0.650, reward_bound=0.478, batch=107 
111: loss=0.346, reward_mean=0.610, reward_bound=0.478, batch=139 
113: loss=0.501, reward_mean=0.610, reward_bound=0.000, batch=61 
114: loss=0.403, reward_mean=0.670, reward_bound=0.430, batch=102 
115: loss=0.321, reward_mean=0.700, reward_bound=0.478, batch=116 
117: loss=0.466, reward_mean=0.660, reward_bound=0.000, batch=66 
118: loss=0.382, reward_mean=0.710, reward_bound=0.454, batch=116 
119: loss=0.308, reward_mean=0.690, reward_bound=0.478, batch=130 
121: loss=0.433, reward_mean=0.700, reward_bound=0.244, batch=70 
122: loss=0.306, reward_mean=0.720, reward_bound=0.478, batch=101 
124: loss=0.480, reward_mean=0.690, reward_bound=0.000, batch=69 
125: loss=0.286, reward_mean=0.740, reward_bound=0.478, batch=87 
127: loss=0.366, reward_mean=0.730, reward_bound=0.387, batch=68 
128: loss=0.283, reward_mean=0.690, reward_bound=0.478, batch=91 
130: loss=0.335, reward_mean=0.740, reward_bound=0.430, batch=67 
131: loss=0.270, reward_mean=0.790, reward_bound=0.478, batch=99 
133: loss=0.338, reward_mean=0.760, reward_bound=0.430, batch=69 
134: loss=0.262, reward_mean=0.750, reward_bound=0.478, batch=109 
136: loss=0.407, reward_mean=0.700, reward_bound=0.244, batch=70 
137: loss=0.267, reward_mean=0.810, reward_bound=0.478, batch=112 
