



2020-05-07 05-10-40

0: loss=1.375, reward_mean=0.040, reward_bound=0.000, batch=4 
147: loss=0.266, reward_mean=0.610, reward_bound=0.478, batch=89 
148: loss=0.269, reward_mean=0.570, reward_bound=0.478, batch=115 
149: loss=0.264, reward_mean=0.630, reward_bound=0.478, batch=145 
151: loss=0.396, reward_mean=0.620, reward_bound=0.000, batch=62 
152: loss=0.260, reward_mean=0.640, reward_bound=0.478, batch=72 
153: loss=0.254, reward_mean=0.650, reward_bound=0.478, batch=104 
154: loss=0.252, reward_mean=0.580, reward_bound=0.478, batch=136 
156: loss=0.405, reward_mean=0.700, reward_bound=0.301, batch=70 
157: loss=0.229, reward_mean=0.680, reward_bound=0.478, batch=71 
158: loss=0.222, reward_mean=0.670, reward_bound=0.478, batch=113 
159: loss=0.222, reward_mean=0.600, reward_bound=0.510, batch=149 
161: loss=0.405, reward_mean=0.700, reward_bound=0.271, batch=70 
162: loss=0.244, reward_mean=0.720, reward_bound=0.478, batch=82 
163: loss=0.233, reward_mean=0.640, reward_bound=0.478, batch=121 
165: loss=0.316, reward_mean=0.590, reward_bound=0.000, batch=59 
166: loss=0.216, reward_mean=0.710, reward_bound=0.478, batch=80 
168: loss=0.347, reward_mean=0.690, reward_bound=0.000, batch=69 
169: loss=0.211, reward_mean=0.690, reward_bound=0.478, batch=92 
170: loss=0.207, reward_mean=0.710, reward_bound=0.478, batch=129 
172: loss=0.294, reward_mean=0.720, reward_bound=0.430, batch=66 
173: loss=0.209, reward_mean=0.640, reward_bound=0.478, batch=92 
175: loss=0.348, reward_mean=0.660, reward_bound=0.000, batch=66 
176: loss=0.186, reward_mean=0.750, reward_bound=0.478, batch=87 
178: loss=0.275, reward_mean=0.760, reward_bound=0.478, batch=72 
179: loss=0.201, reward_mean=0.700, reward_bound=0.478, batch=102 
181: loss=0.317, reward_mean=0.780, reward_bound=0.478, batch=73 
182: loss=0.173, reward_mean=0.680, reward_bound=0.478, batch=85 
183: loss=0.174, reward_mean=0.720, reward_bound=0.478, batch=124 
185: loss=0.321, reward_mean=0.740, reward_bound=0.478, batch=71 
186: loss=0.187, reward_mean=0.680, reward_bound=0.478, batch=98 
188: loss=0.265, reward_mean=0.720, reward_bound=0.430, batch=68 
189: loss=0.158, reward_mean=0.750, reward_bound=0.478, batch=102 
191: loss=0.330, reward_mean=0.690, reward_bound=0.000, batch=69 
192: loss=0.161, reward_mean=0.740, reward_bound=0.478, batch=90 
193: loss=0.160, reward_mean=0.690, reward_bound=0.478, batch=131 
195: loss=0.289, reward_mean=0.670, reward_bound=0.000, batch=67 
196: loss=0.164, reward_mean=0.640, reward_bound=0.478, batch=93 
198: loss=0.299, reward_mean=0.730, reward_bound=0.430, batch=68 
199: loss=0.144, reward_mean=0.730, reward_bound=0.478, batch=95 
200: loss=0.151, reward_mean=0.630, reward_bound=0.478, batch=135 
202: loss=0.295, reward_mean=0.770, reward_bound=0.478, batch=72 
203: loss=0.162, reward_mean=0.630, reward_bound=0.478, batch=99 
205: loss=0.303, reward_mean=0.660, reward_bound=0.000, batch=66 
206: loss=0.124, reward_mean=0.780, reward_bound=0.478, batch=100 
208: loss=0.288, reward_mean=0.720, reward_bound=0.430, batch=68 
209: loss=0.135, reward_mean=0.790, reward_bound=0.478, batch=95 
211: loss=0.327, reward_mean=0.650, reward_bound=0.000, batch=65 
212: loss=0.144, reward_mean=0.700, reward_bound=0.478, batch=91 
214: loss=0.309, reward_mean=0.710, reward_bound=0.430, batch=66 
215: loss=0.129, reward_mean=0.750, reward_bound=0.478, batch=91 
217: loss=0.231, reward_mean=0.710, reward_bound=0.478, batch=71 
218: loss=0.118, reward_mean=0.770, reward_bound=0.478, batch=105 
220: loss=0.268, reward_mean=0.730, reward_bound=0.464, batch=70 
221: loss=0.123, reward_mean=0.660, reward_bound=0.478, batch=90 
222: loss=0.119, reward_mean=0.670, reward_bound=0.478, batch=131 
224: loss=0.221, reward_mean=0.720, reward_bound=0.430, batch=67 
225: loss=0.109, reward_mean=0.790, reward_bound=0.478, batch=97 
227: loss=0.243, reward_mean=0.750, reward_bound=0.478, batch=73 
228: loss=0.128, reward_mean=0.790, reward_bound=0.478, batch=112 
230: loss=0.229, reward_mean=0.710, reward_bound=0.430, batch=67 
231: loss=0.131, reward_mean=0.730, reward_bound=0.478, batch=101 
233: loss=0.207, reward_mean=0.710, reward_bound=0.430, batch=69 
234: loss=0.100, reward_mean=0.700, reward_bound=0.478, batch=98 
236: loss=0.223, reward_mean=0.730, reward_bound=0.464, batch=70 
237: loss=0.115, reward_mean=0.700, reward_bound=0.478, batch=100 
239: loss=0.292, reward_mean=0.650, reward_bound=0.000, batch=65 
240: loss=0.114, reward_mean=0.670, reward_bound=0.478, batch=83 
242: loss=0.239, reward_mean=0.750, reward_bound=0.478, batch=73 
243: loss=0.090, reward_mean=0.760, reward_bound=0.478, batch=93 
245: loss=0.329, reward_mean=0.700, reward_bound=0.271, batch=70 
246: loss=0.096, reward_mean=0.760, reward_bound=0.478, batch=85 
247: loss=0.101, reward_mean=0.750, reward_bound=0.489, batch=129 
249: loss=0.262, reward_mean=0.640, reward_bound=0.000, batch=64 
250: loss=0.099, reward_mean=0.750, reward_bound=0.478, batch=93 
252: loss=0.199, reward_mean=0.720, reward_bound=0.430, batch=67 
253: loss=0.112, reward_mean=0.600, reward_bound=0.478, batch=88 
255: loss=0.259, reward_mean=0.650, reward_bound=0.000, batch=65 
256: loss=0.100, reward_mean=0.720, reward_bound=0.478, batch=87 
257: loss=0.100, reward_mean=0.710, reward_bound=0.478, batch=127 
259: loss=0.201, reward_mean=0.740, reward_bound=0.478, batch=74 
260: loss=0.065, reward_mean=0.760, reward_bound=0.478, batch=100 
262: loss=0.228, reward_mean=0.720, reward_bound=0.430, batch=68 
263: loss=0.103, reward_mean=0.770, reward_bound=0.478, batch=94 
265: loss=0.272, reward_mean=0.710, reward_bound=0.430, batch=67 
266: loss=0.080, reward_mean=0.740, reward_bound=0.478, batch=89 
268: loss=0.275, reward_mean=0.620, reward_bound=0.000, batch=62 
269: loss=0.074, reward_mean=0.810, reward_bound=0.478, batch=94 




2020-05-07 05-11-44

0: loss=1.381, reward_mean=0.020, reward_bound=0.000, batch=2 
1: loss=1.379, reward_mean=0.000, reward_bound=0.000, batch=2 
2: loss=1.376, reward_mean=0.020, reward_bound=0.000, batch=4 
3: loss=1.374, reward_mean=0.000, reward_bound=0.000, batch=4 
4: loss=1.373, reward_mean=0.010, reward_bound=0.000, batch=5 
5: loss=1.371, reward_mean=0.000, reward_bound=0.000, batch=5 
6: loss=1.373, reward_mean=0.020, reward_bound=0.000, batch=7 
7: loss=1.372, reward_mean=0.000, reward_bound=0.000, batch=7 
8: loss=1.369, reward_mean=0.010, reward_bound=0.000, batch=8 
9: loss=1.367, reward_mean=0.000, reward_bound=0.000, batch=8 
10: loss=1.364, reward_mean=0.020, reward_bound=0.000, batch=10 
11: loss=1.359, reward_mean=0.040, reward_bound=0.000, batch=14 
12: loss=1.357, reward_mean=0.010, reward_bound=0.000, batch=15 
13: loss=1.355, reward_mean=0.030, reward_bound=0.000, batch=18 
14: loss=1.352, reward_mean=0.020, reward_bound=0.000, batch=20 
15: loss=1.348, reward_mean=0.030, reward_bound=0.000, batch=23 
16: loss=1.346, reward_mean=0.010, reward_bound=0.000, batch=24 
17: loss=1.343, reward_mean=0.000, reward_bound=0.000, batch=24 
18: loss=1.346, reward_mean=0.010, reward_bound=0.000, batch=25 
19: loss=1.345, reward_mean=0.060, reward_bound=0.000, batch=31 
20: loss=1.341, reward_mean=0.020, reward_bound=0.000, batch=33 
21: loss=1.342, reward_mean=0.040, reward_bound=0.000, batch=37 
22: loss=1.340, reward_mean=0.040, reward_bound=0.000, batch=41 
23: loss=1.338, reward_mean=0.020, reward_bound=0.000, batch=43 
24: loss=1.335, reward_mean=0.040, reward_bound=0.000, batch=47 
25: loss=1.331, reward_mean=0.050, reward_bound=0.000, batch=52 
26: loss=1.329, reward_mean=0.020, reward_bound=0.000, batch=54 
27: loss=1.326, reward_mean=0.040, reward_bound=0.000, batch=58 
28: loss=1.324, reward_mean=0.060, reward_bound=0.000, batch=64 
29: loss=1.320, reward_mean=0.030, reward_bound=0.000, batch=67 
30: loss=1.318, reward_mean=0.040, reward_bound=0.000, batch=71 
31: loss=1.314, reward_mean=0.060, reward_bound=0.000, batch=77 
32: loss=1.311, reward_mean=0.040, reward_bound=0.000, batch=81 
33: loss=1.307, reward_mean=0.030, reward_bound=0.000, batch=84 
34: loss=1.303, reward_mean=0.020, reward_bound=0.000, batch=86 
35: loss=1.300, reward_mean=0.050, reward_bound=0.000, batch=91 
36: loss=1.296, reward_mean=0.040, reward_bound=0.000, batch=95 
37: loss=1.293, reward_mean=0.020, reward_bound=0.000, batch=97 
38: loss=1.290, reward_mean=0.020, reward_bound=0.000, batch=99 
39: loss=1.285, reward_mean=0.040, reward_bound=0.000, batch=103 
40: loss=1.281, reward_mean=0.040, reward_bound=0.000, batch=107 
41: loss=1.276, reward_mean=0.080, reward_bound=0.000, batch=115 
42: loss=1.274, reward_mean=0.070, reward_bound=0.000, batch=122 
43: loss=1.270, reward_mean=0.040, reward_bound=0.000, batch=126 
44: loss=1.266, reward_mean=0.050, reward_bound=0.000, batch=131 
45: loss=1.265, reward_mean=0.080, reward_bound=0.000, batch=139 
46: loss=1.261, reward_mean=0.090, reward_bound=0.000, batch=148 
47: loss=1.257, reward_mean=0.070, reward_bound=0.000, batch=155 
48: loss=1.254, reward_mean=0.060, reward_bound=0.000, batch=161 
49: loss=1.249, reward_mean=0.090, reward_bound=0.000, batch=170 
50: loss=1.244, reward_mean=0.130, reward_bound=0.000, batch=183 
51: loss=1.240, reward_mean=0.070, reward_bound=0.000, batch=190 
52: loss=1.236, reward_mean=0.110, reward_bound=0.000, batch=201 
53: loss=1.223, reward_mean=0.150, reward_bound=0.089, batch=210 
54: loss=1.209, reward_mean=0.120, reward_bound=0.122, batch=214 
55: loss=1.198, reward_mean=0.110, reward_bound=0.149, batch=220 
56: loss=1.189, reward_mean=0.080, reward_bound=0.162, batch=224 
57: loss=1.177, reward_mean=0.150, reward_bound=0.185, batch=225 
58: loss=1.164, reward_mean=0.080, reward_bound=0.206, batch=219 
59: loss=1.150, reward_mean=0.130, reward_bound=0.229, batch=218 
60: loss=1.131, reward_mean=0.150, reward_bound=0.254, batch=208 
61: loss=1.105, reward_mean=0.130, reward_bound=0.282, batch=190 
62: loss=1.099, reward_mean=0.160, reward_bound=0.266, batch=203 
63: loss=1.091, reward_mean=0.150, reward_bound=0.282, batch=211 
64: loss=1.071, reward_mean=0.210, reward_bound=0.314, batch=204 
65: loss=1.036, reward_mean=0.190, reward_bound=0.349, batch=174 
66: loss=1.028, reward_mean=0.100, reward_bound=0.000, batch=184 
67: loss=1.020, reward_mean=0.210, reward_bound=0.254, batch=198 
68: loss=1.007, reward_mean=0.150, reward_bound=0.282, batch=205 
69: loss=0.997, reward_mean=0.250, reward_bound=0.356, batch=213 
70: loss=0.946, reward_mean=0.200, reward_bound=0.387, batch=162 
71: loss=0.942, reward_mean=0.200, reward_bound=0.000, batch=182 
72: loss=0.935, reward_mean=0.240, reward_bound=0.324, batch=197 
73: loss=0.917, reward_mean=0.200, reward_bound=0.349, batch=205 
74: loss=0.901, reward_mean=0.210, reward_bound=0.387, batch=207 
75: loss=0.846, reward_mean=0.240, reward_bound=0.430, batch=141 
76: loss=0.860, reward_mean=0.190, reward_bound=0.000, batch=160 
77: loss=0.853, reward_mean=0.200, reward_bound=0.000, batch=180 
78: loss=0.839, reward_mean=0.220, reward_bound=0.304, batch=196 
79: loss=0.809, reward_mean=0.320, reward_bound=0.387, batch=199 
80: loss=0.785, reward_mean=0.230, reward_bound=0.430, batch=199 
81: loss=0.775, reward_mean=0.240, reward_bound=0.450, batch=209 
82: loss=0.766, reward_mean=0.240, reward_bound=0.478, batch=219 
83: loss=0.755, reward_mean=0.250, reward_bound=0.478, batch=236 
84: loss=0.673, reward_mean=0.230, reward_bound=0.478, batch=121 
85: loss=0.701, reward_mean=0.280, reward_bound=0.000, batch=149 
86: loss=0.707, reward_mean=0.300, reward_bound=0.328, batch=174 
87: loss=0.676, reward_mean=0.280, reward_bound=0.387, batch=182 
88: loss=0.641, reward_mean=0.310, reward_bound=0.430, batch=184 
89: loss=0.609, reward_mean=0.330, reward_bound=0.478, batch=166 
90: loss=0.601, reward_mean=0.270, reward_bound=0.430, batch=184 
91: loss=0.586, reward_mean=0.360, reward_bound=0.478, batch=190 
93: loss=0.744, reward_mean=0.290, reward_bound=0.000, batch=29 
94: loss=0.753, reward_mean=0.340, reward_bound=0.000, batch=63 
95: loss=0.742, reward_mean=0.350, reward_bound=0.000, batch=98 
96: loss=0.730, reward_mean=0.330, reward_bound=0.000, batch=131 
97: loss=0.702, reward_mean=0.310, reward_bound=0.229, batch=161 
98: loss=0.658, reward_mean=0.330, reward_bound=0.387, batch=174 
99: loss=0.607, reward_mean=0.310, reward_bound=0.430, batch=157 
100: loss=0.506, reward_mean=0.450, reward_bound=0.478, batch=94 
101: loss=0.527, reward_mean=0.320, reward_bound=0.000, batch=126 
102: loss=0.535, reward_mean=0.350, reward_bound=0.387, batch=154 
103: loss=0.510, reward_mean=0.320, reward_bound=0.430, batch=172 
104: loss=0.473, reward_mean=0.360, reward_bound=0.478, batch=161 
105: loss=0.467, reward_mean=0.390, reward_bound=0.478, batch=181 
107: loss=0.617, reward_mean=0.380, reward_bound=0.000, batch=38 
108: loss=0.587, reward_mean=0.350, reward_bound=0.000, batch=73 
109: loss=0.557, reward_mean=0.500, reward_bound=0.335, batch=121 
110: loss=0.541, reward_mean=0.390, reward_bound=0.387, batch=153 
111: loss=0.501, reward_mean=0.440, reward_bound=0.430, batch=168 
112: loss=0.496, reward_mean=0.470, reward_bound=0.478, batch=209 
113: loss=0.492, reward_mean=0.440, reward_bound=0.478, batch=243 
114: loss=0.419, reward_mean=0.390, reward_bound=0.478, batch=164 
116: loss=0.512, reward_mean=0.490, reward_bound=0.000, batch=49 
117: loss=0.513, reward_mean=0.440, reward_bound=0.000, batch=93 
118: loss=0.457, reward_mean=0.530, reward_bound=0.430, batch=126 
119: loss=0.392, reward_mean=0.520, reward_bound=0.478, batch=111 
120: loss=0.384, reward_mean=0.540, reward_bound=0.478, batch=141 
121: loss=0.378, reward_mean=0.440, reward_bound=0.478, batch=163 
123: loss=0.512, reward_mean=0.520, reward_bound=0.000, batch=52 
124: loss=0.449, reward_mean=0.580, reward_bound=0.430, batch=98 
125: loss=0.435, reward_mean=0.520, reward_bound=0.478, batch=143 
126: loss=0.360, reward_mean=0.460, reward_bound=0.478, batch=114 
127: loss=0.358, reward_mean=0.590, reward_bound=0.478, batch=149 
129: loss=0.444, reward_mean=0.520, reward_bound=0.000, batch=52 
130: loss=0.447, reward_mean=0.530, reward_bound=0.000, batch=105 
131: loss=0.338, reward_mean=0.630, reward_bound=0.478, batch=102 
132: loss=0.339, reward_mean=0.550, reward_bound=0.478, batch=139 
134: loss=0.448, reward_mean=0.560, reward_bound=0.000, batch=56 
135: loss=0.400, reward_mean=0.570, reward_bound=0.430, batch=104 
136: loss=0.319, reward_mean=0.600, reward_bound=0.478, batch=111 
137: loss=0.315, reward_mean=0.540, reward_bound=0.478, batch=146 
139: loss=0.460, reward_mean=0.520, reward_bound=0.000, batch=52 
140: loss=0.398, reward_mean=0.590, reward_bound=0.430, batch=105 
141: loss=0.296, reward_mean=0.590, reward_bound=0.478, batch=104 
143: loss=0.411, reward_mean=0.650, reward_bound=0.000, batch=65 
144: loss=0.393, reward_mean=0.540, reward_bound=0.430, batch=114 
145: loss=0.290, reward_mean=0.540, reward_bound=0.478, batch=111 
147: loss=0.407, reward_mean=0.520, reward_bound=0.000, batch=52 
148: loss=0.287, reward_mean=0.630, reward_bound=0.478, batch=79 
149: loss=0.287, reward_mean=0.640, reward_bound=0.478, batch=121 
151: loss=0.365, reward_mean=0.770, reward_bound=0.478, batch=75 
152: loss=0.270, reward_mean=0.670, reward_bound=0.478, batch=106 
153: loss=0.274, reward_mean=0.610, reward_bound=0.478, batch=139 
155: loss=0.351, reward_mean=0.690, reward_bound=0.000, batch=69 
156: loss=0.263, reward_mean=0.720, reward_bound=0.478, batch=107 
158: loss=0.348, reward_mean=0.600, reward_bound=0.000, batch=60 
159: loss=0.271, reward_mean=0.620, reward_bound=0.478, batch=95 
161: loss=0.403, reward_mean=0.520, reward_bound=0.000, batch=52 
162: loss=0.246, reward_mean=0.690, reward_bound=0.478, batch=80 
163: loss=0.243, reward_mean=0.660, reward_bound=0.478, batch=125 
165: loss=0.357, reward_mean=0.660, reward_bound=0.000, batch=66 
166: loss=0.237, reward_mean=0.600, reward_bound=0.478, batch=99 
168: loss=0.305, reward_mean=0.690, reward_bound=0.000, batch=69 
169: loss=0.232, reward_mean=0.700, reward_bound=0.478, batch=100 
171: loss=0.318, reward_mean=0.680, reward_bound=0.000, batch=68 
172: loss=0.229, reward_mean=0.650, reward_bound=0.478, batch=95 
174: loss=0.293, reward_mean=0.680, reward_bound=0.000, batch=68 
175: loss=0.233, reward_mean=0.680, reward_bound=0.478, batch=109 
177: loss=0.312, reward_mean=0.740, reward_bound=0.478, batch=74 
178: loss=0.216, reward_mean=0.720, reward_bound=0.478, batch=113 
180: loss=0.296, reward_mean=0.690, reward_bound=0.000, batch=69 
181: loss=0.220, reward_mean=0.710, reward_bound=0.478, batch=114 
183: loss=0.311, reward_mean=0.630, reward_bound=0.000, batch=63 
184: loss=0.210, reward_mean=0.730, reward_bound=0.478, batch=108 
186: loss=0.248, reward_mean=0.770, reward_bound=0.478, batch=75 
188: loss=0.284, reward_mean=0.710, reward_bound=0.464, batch=70 
189: loss=0.192, reward_mean=0.740, reward_bound=0.478, batch=116 
191: loss=0.222, reward_mean=0.740, reward_bound=0.478, batch=73 
193: loss=0.263, reward_mean=0.830, reward_bound=0.478, batch=81 
