



2020-05-07 14-45-24

0: loss=1.379, reward_mean=0.020, reward_bound=0.000, batch=2 
79: loss=0.939, reward_mean=0.140, reward_bound=0.282, batch=204 
80: loss=0.931, reward_mean=0.120, reward_bound=0.229, batch=212 
81: loss=0.927, reward_mean=0.110, reward_bound=0.282, batch=217 
82: loss=0.924, reward_mean=0.110, reward_bound=0.282, batch=220 
83: loss=0.926, reward_mean=0.110, reward_bound=0.274, batch=224 
84: loss=0.919, reward_mean=0.080, reward_bound=0.282, batch=225 
85: loss=0.866, reward_mean=0.160, reward_bound=0.314, batch=186 
86: loss=0.903, reward_mean=0.140, reward_bound=0.068, batch=200 
87: loss=0.923, reward_mean=0.090, reward_bound=0.000, batch=209 
88: loss=0.886, reward_mean=0.160, reward_bound=0.194, batch=216 
89: loss=0.888, reward_mean=0.130, reward_bound=0.217, batch=221 
90: loss=0.882, reward_mean=0.070, reward_bound=0.229, batch=224 
91: loss=0.860, reward_mean=0.180, reward_bound=0.311, batch=227 
92: loss=0.844, reward_mean=0.120, reward_bound=0.314, batch=224 
93: loss=0.788, reward_mean=0.140, reward_bound=0.349, batch=185 
94: loss=0.806, reward_mean=0.170, reward_bound=0.210, batch=199 
95: loss=0.820, reward_mean=0.120, reward_bound=0.174, batch=209 
96: loss=0.830, reward_mean=0.140, reward_bound=0.239, batch=216 
97: loss=0.812, reward_mean=0.130, reward_bound=0.282, batch=215 
98: loss=0.798, reward_mean=0.150, reward_bound=0.314, batch=215 
99: loss=0.801, reward_mean=0.140, reward_bound=0.296, batch=220 
100: loss=0.788, reward_mean=0.160, reward_bound=0.349, batch=217 
101: loss=0.699, reward_mean=0.150, reward_bound=0.387, batch=155 
102: loss=0.767, reward_mean=0.170, reward_bound=0.000, batch=172 
103: loss=0.812, reward_mean=0.120, reward_bound=0.000, batch=184 
104: loss=0.848, reward_mean=0.180, reward_bound=0.149, batch=199 
105: loss=0.848, reward_mean=0.140, reward_bound=0.174, batch=209 
106: loss=0.824, reward_mean=0.180, reward_bound=0.239, batch=216 
107: loss=0.782, reward_mean=0.220, reward_bound=0.282, batch=214 
108: loss=0.730, reward_mean=0.110, reward_bound=0.314, batch=204 
109: loss=0.739, reward_mean=0.230, reward_bound=0.345, batch=213 
110: loss=0.722, reward_mean=0.190, reward_bound=0.349, batch=209 
111: loss=0.723, reward_mean=0.140, reward_bound=0.349, batch=214 
112: loss=0.688, reward_mean=0.110, reward_bound=0.387, batch=205 
113: loss=0.692, reward_mean=0.190, reward_bound=0.349, batch=212 
114: loss=0.688, reward_mean=0.230, reward_bound=0.387, batch=217 
115: loss=0.697, reward_mean=0.130, reward_bound=0.330, batch=222 
116: loss=0.689, reward_mean=0.180, reward_bound=0.360, batch=225 
117: loss=0.557, reward_mean=0.170, reward_bound=0.430, batch=129 
118: loss=0.663, reward_mean=0.140, reward_bound=0.000, batch=143 
119: loss=0.778, reward_mean=0.210, reward_bound=0.000, batch=164 
120: loss=0.864, reward_mean=0.180, reward_bound=0.000, batch=182 
121: loss=0.881, reward_mean=0.140, reward_bound=0.000, batch=196 
122: loss=0.843, reward_mean=0.200, reward_bound=0.158, batch=207 
123: loss=0.799, reward_mean=0.220, reward_bound=0.206, batch=214 
124: loss=0.762, reward_mean=0.160, reward_bound=0.254, batch=212 
125: loss=0.713, reward_mean=0.180, reward_bound=0.282, batch=204 
126: loss=0.682, reward_mean=0.130, reward_bound=0.314, batch=201 
127: loss=0.632, reward_mean=0.180, reward_bound=0.349, batch=196 
128: loss=0.676, reward_mean=0.160, reward_bound=0.168, batch=207 
129: loss=0.638, reward_mean=0.240, reward_bound=0.349, batch=214 
130: loss=0.642, reward_mean=0.220, reward_bound=0.349, batch=219 
131: loss=0.644, reward_mean=0.150, reward_bound=0.349, batch=222 
132: loss=0.607, reward_mean=0.180, reward_bound=0.387, batch=208 
133: loss=0.611, reward_mean=0.140, reward_bound=0.286, batch=215 
134: loss=0.602, reward_mean=0.210, reward_bound=0.387, batch=219 
135: loss=0.534, reward_mean=0.190, reward_bound=0.430, batch=179 
136: loss=0.549, reward_mean=0.090, reward_bound=0.000, batch=188 
137: loss=0.608, reward_mean=0.140, reward_bound=0.158, batch=201 
138: loss=0.607, reward_mean=0.130, reward_bound=0.254, batch=208 
139: loss=0.600, reward_mean=0.260, reward_bound=0.317, batch=215 
140: loss=0.562, reward_mean=0.200, reward_bound=0.349, batch=212 
141: loss=0.565, reward_mean=0.170, reward_bound=0.360, batch=218 
142: loss=0.529, reward_mean=0.200, reward_bound=0.387, batch=216 
143: loss=0.516, reward_mean=0.220, reward_bound=0.430, batch=213 
144: loss=0.511, reward_mean=0.200, reward_bound=0.430, batch=218 
145: loss=0.506, reward_mean=0.200, reward_bound=0.430, batch=221 
146: loss=0.314, reward_mean=0.240, reward_bound=0.478, batch=100 
147: loss=0.619, reward_mean=0.320, reward_bound=0.000, batch=132 
148: loss=0.739, reward_mean=0.190, reward_bound=0.000, batch=151 
149: loss=0.849, reward_mean=0.180, reward_bound=0.000, batch=169 
150: loss=0.909, reward_mean=0.210, reward_bound=0.127, batch=188 
151: loss=0.873, reward_mean=0.200, reward_bound=0.185, batch=200 
152: loss=0.761, reward_mean=0.270, reward_bound=0.254, batch=201 
153: loss=0.738, reward_mean=0.220, reward_bound=0.282, batch=210 
154: loss=0.623, reward_mean=0.150, reward_bound=0.314, batch=196 
155: loss=0.648, reward_mean=0.080, reward_bound=0.000, batch=204 
156: loss=0.574, reward_mean=0.210, reward_bound=0.349, batch=198 
157: loss=0.591, reward_mean=0.160, reward_bound=0.289, batch=208 
158: loss=0.580, reward_mean=0.200, reward_bound=0.349, batch=213 
159: loss=0.478, reward_mean=0.160, reward_bound=0.387, batch=187 
160: loss=0.520, reward_mean=0.240, reward_bound=0.314, batch=200 
161: loss=0.541, reward_mean=0.150, reward_bound=0.254, batch=209 
162: loss=0.525, reward_mean=0.260, reward_bound=0.349, batch=213 
163: loss=0.532, reward_mean=0.190, reward_bound=0.372, batch=219 
164: loss=0.508, reward_mean=0.190, reward_bound=0.387, batch=215 
165: loss=0.411, reward_mean=0.200, reward_bound=0.430, batch=176 
166: loss=0.447, reward_mean=0.310, reward_bound=0.331, batch=193 
167: loss=0.470, reward_mean=0.210, reward_bound=0.335, batch=205 
168: loss=0.449, reward_mean=0.230, reward_bound=0.387, batch=209 
169: loss=0.418, reward_mean=0.260, reward_bound=0.430, batch=198 
170: loss=0.429, reward_mean=0.150, reward_bound=0.349, batch=205 
171: loss=0.426, reward_mean=0.310, reward_bound=0.387, batch=210 
172: loss=0.417, reward_mean=0.220, reward_bound=0.430, batch=209 
173: loss=0.414, reward_mean=0.250, reward_bound=0.478, batch=217 
174: loss=0.299, reward_mean=0.220, reward_bound=0.478, batch=161 
175: loss=0.368, reward_mean=0.250, reward_bound=0.282, batch=178 
176: loss=0.354, reward_mean=0.270, reward_bound=0.349, batch=186 
177: loss=0.336, reward_mean=0.240, reward_bound=0.387, batch=193 
178: loss=0.359, reward_mean=0.250, reward_bound=0.349, batch=204 
179: loss=0.354, reward_mean=0.210, reward_bound=0.387, batch=210 
180: loss=0.296, reward_mean=0.290, reward_bound=0.430, batch=201 
181: loss=0.298, reward_mean=0.300, reward_bound=0.430, batch=208 
182: loss=0.301, reward_mean=0.170, reward_bound=0.430, batch=214 
183: loss=0.252, reward_mean=0.310, reward_bound=0.478, batch=197 
184: loss=0.259, reward_mean=0.300, reward_bound=0.430, batch=204 
185: loss=0.243, reward_mean=0.370, reward_bound=0.478, batch=205 
186: loss=0.251, reward_mean=0.220, reward_bound=0.440, batch=213 
187: loss=0.234, reward_mean=0.230, reward_bound=0.478, batch=213 
188: loss=0.231, reward_mean=0.300, reward_bound=0.478, batch=216 
190: loss=1.446, reward_mean=0.310, reward_bound=0.000, batch=31 
191: loss=1.379, reward_mean=0.300, reward_bound=0.000, batch=61 
192: loss=1.348, reward_mean=0.270, reward_bound=0.000, batch=88 
193: loss=1.343, reward_mean=0.300, reward_bound=0.000, batch=118 
194: loss=1.335, reward_mean=0.290, reward_bound=0.000, batch=147 
195: loss=1.285, reward_mean=0.310, reward_bound=0.185, batch=172 
196: loss=1.225, reward_mean=0.220, reward_bound=0.229, batch=188 
197: loss=1.111, reward_mean=0.200, reward_bound=0.254, batch=191 
198: loss=0.996, reward_mean=0.210, reward_bound=0.282, batch=189 
199: loss=0.906, reward_mean=0.320, reward_bound=0.314, batch=192 
200: loss=0.763, reward_mean=0.310, reward_bound=0.349, batch=171 
201: loss=0.808, reward_mean=0.190, reward_bound=0.109, batch=189 
202: loss=0.771, reward_mean=0.240, reward_bound=0.254, batch=201 
203: loss=0.746, reward_mean=0.200, reward_bound=0.314, batch=207 
204: loss=0.601, reward_mean=0.270, reward_bound=0.387, batch=163 
205: loss=0.662, reward_mean=0.150, reward_bound=0.000, batch=178 
206: loss=0.719, reward_mean=0.150, reward_bound=0.000, batch=193 
207: loss=0.755, reward_mean=0.140, reward_bound=0.125, batch=205 
208: loss=0.700, reward_mean=0.180, reward_bound=0.229, batch=208 
209: loss=0.679, reward_mean=0.200, reward_bound=0.282, batch=210 
210: loss=0.666, reward_mean=0.210, reward_bound=0.314, batch=214 
211: loss=0.649, reward_mean=0.190, reward_bound=0.349, batch=213 
212: loss=0.658, reward_mean=0.100, reward_bound=0.271, batch=219 
213: loss=0.655, reward_mean=0.180, reward_bound=0.364, batch=223 
214: loss=0.629, reward_mean=0.190, reward_bound=0.387, batch=210 
215: loss=0.631, reward_mean=0.200, reward_bound=0.387, batch=216 
216: loss=0.523, reward_mean=0.190, reward_bound=0.430, batch=140 
217: loss=0.620, reward_mean=0.140, reward_bound=0.000, batch=154 
218: loss=0.665, reward_mean=0.100, reward_bound=0.000, batch=164 
219: loss=0.732, reward_mean=0.190, reward_bound=0.000, batch=183 
220: loss=0.789, reward_mean=0.160, reward_bound=0.054, batch=198 
221: loss=0.738, reward_mean=0.180, reward_bound=0.150, batch=206 
222: loss=0.696, reward_mean=0.160, reward_bound=0.185, batch=211 
223: loss=0.686, reward_mean=0.120, reward_bound=0.229, batch=213 
224: loss=0.690, reward_mean=0.090, reward_bound=0.211, batch=219 
225: loss=0.651, reward_mean=0.250, reward_bound=0.282, batch=221 
226: loss=0.617, reward_mean=0.110, reward_bound=0.314, batch=215 
227: loss=0.595, reward_mean=0.160, reward_bound=0.349, batch=210 
228: loss=0.568, reward_mean=0.170, reward_bound=0.387, batch=202 
229: loss=0.573, reward_mean=0.170, reward_bound=0.360, batch=211 
230: loss=0.565, reward_mean=0.250, reward_bound=0.387, batch=217 
231: loss=0.566, reward_mean=0.150, reward_bound=0.387, batch=220 
232: loss=0.564, reward_mean=0.180, reward_bound=0.387, batch=222 
233: loss=0.493, reward_mean=0.180, reward_bound=0.430, batch=181 
234: loss=0.533, reward_mean=0.180, reward_bound=0.185, batch=196 
235: loss=0.563, reward_mean=0.160, reward_bound=0.241, batch=207 
236: loss=0.538, reward_mean=0.230, reward_bound=0.314, batch=212 
237: loss=0.521, reward_mean=0.140, reward_bound=0.349, batch=213 
238: loss=0.504, reward_mean=0.150, reward_bound=0.387, batch=213 
239: loss=0.475, reward_mean=0.210, reward_bound=0.430, batch=204 
240: loss=0.484, reward_mean=0.190, reward_bound=0.387, batch=212 
241: loss=0.472, reward_mean=0.200, reward_bound=0.430, batch=214 
242: loss=0.471, reward_mean=0.250, reward_bound=0.430, batch=219 
243: loss=0.471, reward_mean=0.200, reward_bound=0.430, batch=222 
244: loss=0.300, reward_mean=0.320, reward_bound=0.478, batch=113 
245: loss=0.487, reward_mean=0.220, reward_bound=0.000, batch=135 
246: loss=0.649, reward_mean=0.220, reward_bound=0.000, batch=157 
247: loss=0.644, reward_mean=0.320, reward_bound=0.182, batch=180 
248: loss=0.591, reward_mean=0.250, reward_bound=0.254, batch=191 
249: loss=0.534, reward_mean=0.290, reward_bound=0.314, batch=197 
250: loss=0.509, reward_mean=0.250, reward_bound=0.349, batch=197 
251: loss=0.517, reward_mean=0.300, reward_bound=0.380, batch=208 
252: loss=0.413, reward_mean=0.160, reward_bound=0.387, batch=190 
253: loss=0.465, reward_mean=0.230, reward_bound=0.304, batch=203 
254: loss=0.456, reward_mean=0.260, reward_bound=0.349, batch=211 
255: loss=0.433, reward_mean=0.290, reward_bound=0.387, batch=214 
256: loss=0.322, reward_mean=0.300, reward_bound=0.430, batch=182 
257: loss=0.373, reward_mean=0.260, reward_bound=0.282, batch=196 
258: loss=0.330, reward_mean=0.310, reward_bound=0.430, batch=202 
259: loss=0.337, reward_mean=0.360, reward_bound=0.430, batch=209 
260: loss=0.338, reward_mean=0.310, reward_bound=0.430, batch=214 
261: loss=0.261, reward_mean=0.250, reward_bound=0.478, batch=184 
262: loss=0.327, reward_mean=0.240, reward_bound=0.314, batch=197 
263: loss=0.303, reward_mean=0.250, reward_bound=0.349, batch=202 
264: loss=0.271, reward_mean=0.290, reward_bound=0.430, batch=201 
265: loss=0.284, reward_mean=0.300, reward_bound=0.387, batch=209 
266: loss=0.274, reward_mean=0.270, reward_bound=0.430, batch=209 
267: loss=0.278, reward_mean=0.270, reward_bound=0.430, batch=215 
268: loss=0.246, reward_mean=0.260, reward_bound=0.478, batch=204 
269: loss=0.252, reward_mean=0.330, reward_bound=0.474, batch=213 
270: loss=0.241, reward_mean=0.250, reward_bound=0.478, batch=215 
271: loss=0.239, reward_mean=0.350, reward_bound=0.478, batch=218 
273: loss=1.478, reward_mean=0.300, reward_bound=0.000, batch=30 
274: loss=1.407, reward_mean=0.290, reward_bound=0.000, batch=59 
275: loss=1.343, reward_mean=0.220, reward_bound=0.000, batch=81 
276: loss=1.341, reward_mean=0.280, reward_bound=0.000, batch=109 
277: loss=1.343, reward_mean=0.330, reward_bound=0.000, batch=142 
278: loss=1.338, reward_mean=0.260, reward_bound=0.000, batch=168 
279: loss=1.221, reward_mean=0.350, reward_bound=0.169, batch=187 
280: loss=1.103, reward_mean=0.300, reward_bound=0.206, batch=193 
281: loss=1.040, reward_mean=0.270, reward_bound=0.229, batch=204 
282: loss=0.906, reward_mean=0.300, reward_bound=0.282, batch=193 
283: loss=0.822, reward_mean=0.250, reward_bound=0.314, batch=180 
284: loss=0.815, reward_mean=0.270, reward_bound=0.314, batch=195 
285: loss=0.715, reward_mean=0.210, reward_bound=0.349, batch=162 
286: loss=0.734, reward_mean=0.260, reward_bound=0.254, batch=181 
287: loss=0.720, reward_mean=0.250, reward_bound=0.282, batch=193 
288: loss=0.708, reward_mean=0.230, reward_bound=0.335, batch=205 
289: loss=0.697, reward_mean=0.230, reward_bound=0.349, batch=208 
290: loss=0.696, reward_mean=0.180, reward_bound=0.353, batch=215 
291: loss=0.615, reward_mean=0.180, reward_bound=0.387, batch=172 
292: loss=0.670, reward_mean=0.150, reward_bound=0.000, batch=187 
293: loss=0.696, reward_mean=0.180, reward_bound=0.220, batch=201 
294: loss=0.685, reward_mean=0.220, reward_bound=0.229, batch=210 
295: loss=0.680, reward_mean=0.200, reward_bound=0.254, batch=214 
296: loss=0.696, reward_mean=0.150, reward_bound=0.252, batch=220 
297: loss=0.675, reward_mean=0.190, reward_bound=0.282, batch=219 
298: loss=0.664, reward_mean=0.230, reward_bound=0.314, batch=222 
299: loss=0.667, reward_mean=0.080, reward_bound=0.324, batch=225 
300: loss=0.656, reward_mean=0.110, reward_bound=0.349, batch=222 
301: loss=0.637, reward_mean=0.180, reward_bound=0.387, batch=210 
302: loss=0.648, reward_mean=0.110, reward_bound=0.282, batch=216 
303: loss=0.636, reward_mean=0.190, reward_bound=0.387, batch=217 
304: loss=0.633, reward_mean=0.200, reward_bound=0.387, batch=221 
305: loss=0.525, reward_mean=0.230, reward_bound=0.430, batch=136 
306: loss=0.610, reward_mean=0.130, reward_bound=0.000, batch=149 
307: loss=0.681, reward_mean=0.160, reward_bound=0.000, batch=165 
308: loss=0.707, reward_mean=0.230, reward_bound=0.093, batch=185 
309: loss=0.714, reward_mean=0.180, reward_bound=0.135, batch=198 
310: loss=0.714, reward_mean=0.160, reward_bound=0.169, batch=208 
311: loss=0.697, reward_mean=0.160, reward_bound=0.206, batch=211 
312: loss=0.664, reward_mean=0.210, reward_bound=0.254, batch=214 
313: loss=0.622, reward_mean=0.210, reward_bound=0.314, batch=209 
314: loss=0.635, reward_mean=0.210, reward_bound=0.265, batch=216 
315: loss=0.620, reward_mean=0.160, reward_bound=0.314, batch=218 
316: loss=0.585, reward_mean=0.220, reward_bound=0.349, batch=211 
317: loss=0.544, reward_mean=0.180, reward_bound=0.387, batch=197 
318: loss=0.563, reward_mean=0.200, reward_bound=0.349, batch=207 
319: loss=0.540, reward_mean=0.220, reward_bound=0.387, batch=208 
320: loss=0.496, reward_mean=0.260, reward_bound=0.430, batch=186 
321: loss=0.520, reward_mean=0.240, reward_bound=0.298, batch=200 
322: loss=0.516, reward_mean=0.240, reward_bound=0.349, batch=205 
323: loss=0.517, reward_mean=0.230, reward_bound=0.349, batch=212 
324: loss=0.520, reward_mean=0.270, reward_bound=0.349, batch=217 
325: loss=0.500, reward_mean=0.210, reward_bound=0.387, batch=215 
326: loss=0.502, reward_mean=0.280, reward_bound=0.396, batch=220 
327: loss=0.475, reward_mean=0.280, reward_bound=0.430, batch=209 
328: loss=0.475, reward_mean=0.230, reward_bound=0.430, batch=214 
329: loss=0.475, reward_mean=0.250, reward_bound=0.474, batch=220 
330: loss=0.473, reward_mean=0.250, reward_bound=0.430, batch=223 
331: loss=0.294, reward_mean=0.310, reward_bound=0.478, batch=111 
332: loss=0.569, reward_mean=0.270, reward_bound=0.000, batch=138 
333: loss=0.692, reward_mean=0.300, reward_bound=0.109, batch=165 
334: loss=0.720, reward_mean=0.240, reward_bound=0.150, batch=184 
335: loss=0.650, reward_mean=0.310, reward_bound=0.229, batch=196 
336: loss=0.620, reward_mean=0.340, reward_bound=0.282, batch=205 
337: loss=0.572, reward_mean=0.230, reward_bound=0.314, batch=203 
338: loss=0.513, reward_mean=0.320, reward_bound=0.349, batch=199 
339: loss=0.456, reward_mean=0.250, reward_bound=0.387, batch=192 
340: loss=0.471, reward_mean=0.310, reward_bound=0.400, batch=204 
341: loss=0.483, reward_mean=0.320, reward_bound=0.384, batch=213 
342: loss=0.487, reward_mean=0.180, reward_bound=0.387, batch=216 
343: loss=0.488, reward_mean=0.330, reward_bound=0.387, batch=220 
344: loss=0.352, reward_mean=0.380, reward_bound=0.430, batch=179 
345: loss=0.392, reward_mean=0.310, reward_bound=0.349, batch=192 
346: loss=0.423, reward_mean=0.260, reward_bound=0.360, batch=204 
347: loss=0.395, reward_mean=0.270, reward_bound=0.387, batch=203 
348: loss=0.418, reward_mean=0.200, reward_bound=0.335, batch=212 
349: loss=0.406, reward_mean=0.350, reward_bound=0.400, batch=218 
350: loss=0.361, reward_mean=0.210, reward_bound=0.430, batch=205 
351: loss=0.364, reward_mean=0.320, reward_bound=0.440, batch=213 
352: loss=0.363, reward_mean=0.310, reward_bound=0.430, batch=216 
353: loss=0.365, reward_mean=0.330, reward_bound=0.454, batch=221 
354: loss=0.258, reward_mean=0.480, reward_bound=0.478, batch=167 
355: loss=0.379, reward_mean=0.250, reward_bound=0.224, batch=187 
356: loss=0.384, reward_mean=0.360, reward_bound=0.314, batch=200 
357: loss=0.380, reward_mean=0.280, reward_bound=0.376, batch=210 
358: loss=0.350, reward_mean=0.270, reward_bound=0.387, batch=211 
359: loss=0.291, reward_mean=0.360, reward_bound=0.430, batch=200 
360: loss=0.298, reward_mean=0.350, reward_bound=0.430, batch=209 
361: loss=0.306, reward_mean=0.290, reward_bound=0.478, batch=217 
362: loss=0.243, reward_mean=0.350, reward_bound=0.478, batch=190 
363: loss=0.250, reward_mean=0.340, reward_bound=0.430, batch=202 
364: loss=0.254, reward_mean=0.310, reward_bound=0.430, batch=209 
365: loss=0.265, reward_mean=0.330, reward_bound=0.478, batch=219 
366: loss=0.274, reward_mean=0.370, reward_bound=0.478, batch=229 
367: loss=0.284, reward_mean=0.350, reward_bound=0.478, batch=237 
368: loss=0.230, reward_mean=0.370, reward_bound=0.478, batch=216 
369: loss=0.228, reward_mean=0.350, reward_bound=0.478, batch=216 
371: loss=1.403, reward_mean=0.370, reward_bound=0.000, batch=37 
372: loss=1.341, reward_mean=0.400, reward_bound=0.000, batch=77 
373: loss=1.308, reward_mean=0.410, reward_bound=0.000, batch=118 
374: loss=1.265, reward_mean=0.350, reward_bound=0.080, batch=151 
375: loss=1.108, reward_mean=0.400, reward_bound=0.206, batch=173 
376: loss=0.982, reward_mean=0.330, reward_bound=0.254, batch=184 
377: loss=0.904, reward_mean=0.320, reward_bound=0.282, batch=194 
378: loss=0.812, reward_mean=0.290, reward_bound=0.314, batch=191 
379: loss=0.715, reward_mean=0.410, reward_bound=0.349, batch=179 
380: loss=0.601, reward_mean=0.350, reward_bound=0.387, batch=162 
381: loss=0.634, reward_mean=0.340, reward_bound=0.314, batch=182 
382: loss=0.650, reward_mean=0.300, reward_bound=0.349, batch=196 
383: loss=0.605, reward_mean=0.270, reward_bound=0.387, batch=187 
384: loss=0.610, reward_mean=0.350, reward_bound=0.422, batch=201 
385: loss=0.602, reward_mean=0.340, reward_bound=0.387, batch=207 
386: loss=0.467, reward_mean=0.310, reward_bound=0.430, batch=146 
387: loss=0.575, reward_mean=0.320, reward_bound=0.217, batch=172 
388: loss=0.561, reward_mean=0.300, reward_bound=0.282, batch=187 
389: loss=0.575, reward_mean=0.220, reward_bound=0.314, batch=197 
390: loss=0.531, reward_mean=0.260, reward_bound=0.349, batch=192 
391: loss=0.505, reward_mean=0.350, reward_bound=0.387, batch=194 
392: loss=0.512, reward_mean=0.230, reward_bound=0.387, batch=204 
393: loss=0.513, reward_mean=0.300, reward_bound=0.426, batch=213 
394: loss=0.465, reward_mean=0.300, reward_bound=0.430, batch=193 
395: loss=0.482, reward_mean=0.240, reward_bound=0.349, batch=204 
396: loss=0.484, reward_mean=0.250, reward_bound=0.387, batch=212 
397: loss=0.467, reward_mean=0.270, reward_bound=0.430, batch=210 
398: loss=0.313, reward_mean=0.270, reward_bound=0.478, batch=111 
399: loss=0.562, reward_mean=0.260, reward_bound=0.000, batch=137 
400: loss=0.660, reward_mean=0.250, reward_bound=0.000, batch=162 
