



2020-05-07 15-03-31

0: loss=1.377, reward_mean=0.010, reward_bound=0.000, batch=1 
34: loss=1.282, reward_mean=0.030, reward_bound=0.000, batch=83 
35: loss=1.273, reward_mean=0.080, reward_bound=0.000, batch=91 
36: loss=1.272, reward_mean=0.000, reward_bound=0.000, batch=91 
37: loss=1.263, reward_mean=0.090, reward_bound=0.000, batch=100 
38: loss=1.262, reward_mean=0.040, reward_bound=0.000, batch=104 
39: loss=1.262, reward_mean=0.020, reward_bound=0.000, batch=106 
40: loss=1.260, reward_mean=0.050, reward_bound=0.000, batch=111 
41: loss=1.265, reward_mean=0.050, reward_bound=0.000, batch=116 
42: loss=1.266, reward_mean=0.040, reward_bound=0.000, batch=120 
43: loss=1.260, reward_mean=0.060, reward_bound=0.000, batch=126 
44: loss=1.260, reward_mean=0.040, reward_bound=0.000, batch=130 
45: loss=1.255, reward_mean=0.020, reward_bound=0.000, batch=132 
46: loss=1.251, reward_mean=0.060, reward_bound=0.000, batch=138 
47: loss=1.247, reward_mean=0.030, reward_bound=0.000, batch=141 
48: loss=1.246, reward_mean=0.060, reward_bound=0.000, batch=147 
49: loss=1.242, reward_mean=0.030, reward_bound=0.000, batch=150 
50: loss=1.238, reward_mean=0.040, reward_bound=0.000, batch=154 
51: loss=1.238, reward_mean=0.050, reward_bound=0.000, batch=159 
52: loss=1.235, reward_mean=0.090, reward_bound=0.000, batch=168 
53: loss=1.232, reward_mean=0.050, reward_bound=0.000, batch=173 
54: loss=1.225, reward_mean=0.020, reward_bound=0.000, batch=175 
55: loss=1.224, reward_mean=0.100, reward_bound=0.000, batch=185 
56: loss=1.219, reward_mean=0.040, reward_bound=0.000, batch=189 
57: loss=1.217, reward_mean=0.060, reward_bound=0.000, batch=195 
58: loss=1.210, reward_mean=0.060, reward_bound=0.000, batch=201 
59: loss=1.205, reward_mean=0.070, reward_bound=0.000, batch=208 
60: loss=1.199, reward_mean=0.060, reward_bound=0.000, batch=214 
61: loss=1.191, reward_mean=0.080, reward_bound=0.044, batch=220 
62: loss=1.175, reward_mean=0.100, reward_bound=0.086, batch=224 
63: loss=1.160, reward_mean=0.120, reward_bound=0.109, batch=224 
64: loss=1.152, reward_mean=0.080, reward_bound=0.134, batch=227 
65: loss=1.124, reward_mean=0.130, reward_bound=0.167, batch=223 
66: loss=1.092, reward_mean=0.140, reward_bound=0.206, batch=205 
67: loss=1.061, reward_mean=0.160, reward_bound=0.229, batch=201 
68: loss=1.037, reward_mean=0.200, reward_bound=0.254, batch=205 
69: loss=1.004, reward_mean=0.150, reward_bound=0.282, batch=190 
70: loss=0.942, reward_mean=0.240, reward_bound=0.314, batch=175 
71: loss=0.928, reward_mean=0.180, reward_bound=0.185, batch=191 
72: loss=0.846, reward_mean=0.270, reward_bound=0.349, batch=163 
73: loss=0.865, reward_mean=0.230, reward_bound=0.150, batch=183 
74: loss=0.864, reward_mean=0.260, reward_bound=0.271, batch=198 
75: loss=0.746, reward_mean=0.390, reward_bound=0.387, batch=164 
76: loss=0.741, reward_mean=0.380, reward_bound=0.387, batch=183 
77: loss=0.586, reward_mean=0.500, reward_bound=0.430, batch=134 
78: loss=0.575, reward_mean=0.500, reward_bound=0.387, batch=161 
79: loss=0.527, reward_mean=0.470, reward_bound=0.430, batch=165 
80: loss=0.291, reward_mean=0.540, reward_bound=0.478, batch=86 
81: loss=0.437, reward_mean=0.570, reward_bound=0.387, batch=127 
82: loss=0.357, reward_mean=0.660, reward_bound=0.430, batch=143 
83: loss=0.244, reward_mean=0.750, reward_bound=0.478, batch=149 
84: loss=0.315, reward_mean=0.730, reward_bound=0.478, batch=189 
86: loss=1.103, reward_mean=0.720, reward_bound=0.274, batch=70 
87: loss=0.685, reward_mean=0.810, reward_bound=0.387, batch=101 




2020-05-07 15-04-55

1: loss=1.387, reward_mean=0.010, reward_bound=0.000, batch=1 
2: loss=1.383, reward_mean=0.010, reward_bound=0.000, batch=2 
3: loss=1.382, reward_mean=0.010, reward_bound=0.000, batch=3 
4: loss=1.382, reward_mean=0.010, reward_bound=0.000, batch=4 
5: loss=1.381, reward_mean=0.010, reward_bound=0.000, batch=5 
6: loss=1.378, reward_mean=0.000, reward_bound=0.000, batch=5 
7: loss=1.374, reward_mean=0.020, reward_bound=0.000, batch=7 
8: loss=1.372, reward_mean=0.000, reward_bound=0.000, batch=7 
9: loss=1.377, reward_mean=0.020, reward_bound=0.000, batch=9 
10: loss=1.375, reward_mean=0.000, reward_bound=0.000, batch=9 
11: loss=1.372, reward_mean=0.020, reward_bound=0.000, batch=11 
12: loss=1.371, reward_mean=0.020, reward_bound=0.000, batch=13 
13: loss=1.375, reward_mean=0.040, reward_bound=0.000, batch=17 
14: loss=1.374, reward_mean=0.000, reward_bound=0.000, batch=17 
15: loss=1.371, reward_mean=0.020, reward_bound=0.000, batch=19 
16: loss=1.367, reward_mean=0.010, reward_bound=0.000, batch=20 
17: loss=1.366, reward_mean=0.010, reward_bound=0.000, batch=21 
18: loss=1.364, reward_mean=0.000, reward_bound=0.000, batch=21 
19: loss=1.358, reward_mean=0.040, reward_bound=0.000, batch=25 
20: loss=1.345, reward_mean=0.050, reward_bound=0.000, batch=30 
21: loss=1.339, reward_mean=0.030, reward_bound=0.000, batch=33 
22: loss=1.335, reward_mean=0.040, reward_bound=0.000, batch=37 
23: loss=1.328, reward_mean=0.030, reward_bound=0.000, batch=40 
24: loss=1.323, reward_mean=0.030, reward_bound=0.000, batch=43 
25: loss=1.313, reward_mean=0.040, reward_bound=0.000, batch=47 
26: loss=1.302, reward_mean=0.060, reward_bound=0.000, batch=53 
27: loss=1.298, reward_mean=0.020, reward_bound=0.000, batch=55 
28: loss=1.290, reward_mean=0.050, reward_bound=0.000, batch=60 
29: loss=1.286, reward_mean=0.020, reward_bound=0.000, batch=62 
30: loss=1.284, reward_mean=0.020, reward_bound=0.000, batch=64 
31: loss=1.289, reward_mean=0.040, reward_bound=0.000, batch=68 
32: loss=1.286, reward_mean=0.050, reward_bound=0.000, batch=73 
33: loss=1.281, reward_mean=0.040, reward_bound=0.000, batch=77 
34: loss=1.270, reward_mean=0.060, reward_bound=0.000, batch=83 
35: loss=1.271, reward_mean=0.020, reward_bound=0.000, batch=85 
36: loss=1.271, reward_mean=0.050, reward_bound=0.000, batch=90 
37: loss=1.259, reward_mean=0.080, reward_bound=0.000, batch=98 
38: loss=1.262, reward_mean=0.050, reward_bound=0.000, batch=103 
39: loss=1.259, reward_mean=0.040, reward_bound=0.000, batch=107 
40: loss=1.254, reward_mean=0.060, reward_bound=0.000, batch=113 
41: loss=1.250, reward_mean=0.050, reward_bound=0.000, batch=118 
42: loss=1.244, reward_mean=0.030, reward_bound=0.000, batch=121 
43: loss=1.244, reward_mean=0.020, reward_bound=0.000, batch=123 
44: loss=1.243, reward_mean=0.070, reward_bound=0.000, batch=130 
45: loss=1.245, reward_mean=0.030, reward_bound=0.000, batch=133 
46: loss=1.245, reward_mean=0.020, reward_bound=0.000, batch=135 
47: loss=1.239, reward_mean=0.040, reward_bound=0.000, batch=139 
48: loss=1.236, reward_mean=0.040, reward_bound=0.000, batch=143 
49: loss=1.231, reward_mean=0.030, reward_bound=0.000, batch=146 
50: loss=1.224, reward_mean=0.030, reward_bound=0.000, batch=149 
51: loss=1.219, reward_mean=0.040, reward_bound=0.000, batch=153 
52: loss=1.215, reward_mean=0.090, reward_bound=0.000, batch=162 
53: loss=1.210, reward_mean=0.060, reward_bound=0.000, batch=168 
54: loss=1.210, reward_mean=0.050, reward_bound=0.000, batch=173 
55: loss=1.210, reward_mean=0.090, reward_bound=0.000, batch=182 
56: loss=1.204, reward_mean=0.100, reward_bound=0.000, batch=192 
57: loss=1.198, reward_mean=0.060, reward_bound=0.000, batch=198 
58: loss=1.191, reward_mean=0.070, reward_bound=0.000, batch=205 
59: loss=1.187, reward_mean=0.080, reward_bound=0.008, batch=213 
60: loss=1.182, reward_mean=0.070, reward_bound=0.041, batch=219 
61: loss=1.172, reward_mean=0.040, reward_bound=0.017, batch=223 
62: loss=1.153, reward_mean=0.070, reward_bound=0.074, batch=226 
63: loss=1.129, reward_mean=0.100, reward_bound=0.135, batch=224 
64: loss=1.105, reward_mean=0.100, reward_bound=0.167, batch=219 
65: loss=1.082, reward_mean=0.100, reward_bound=0.185, batch=215 
66: loss=1.064, reward_mean=0.130, reward_bound=0.206, batch=213 
67: loss=1.020, reward_mean=0.140, reward_bound=0.229, batch=202 
68: loss=0.976, reward_mean=0.190, reward_bound=0.254, batch=193 
69: loss=0.977, reward_mean=0.130, reward_bound=0.119, batch=205 
70: loss=0.923, reward_mean=0.270, reward_bound=0.282, batch=199 
71: loss=0.872, reward_mean=0.300, reward_bound=0.314, batch=186 
72: loss=0.790, reward_mean=0.290, reward_bound=0.349, batch=167 
73: loss=0.792, reward_mean=0.290, reward_bound=0.282, batch=185 
74: loss=0.697, reward_mean=0.350, reward_bound=0.387, batch=147 
75: loss=0.699, reward_mean=0.420, reward_bound=0.349, batch=171 
76: loss=0.673, reward_mean=0.410, reward_bound=0.387, batch=187 
77: loss=0.529, reward_mean=0.510, reward_bound=0.430, batch=124 
78: loss=0.513, reward_mean=0.640, reward_bound=0.430, batch=147 
79: loss=0.544, reward_mean=0.520, reward_bound=0.387, batch=171 
80: loss=0.499, reward_mean=0.650, reward_bound=0.430, batch=183 
81: loss=0.298, reward_mean=0.610, reward_bound=0.478, batch=103 
82: loss=0.414, reward_mean=0.650, reward_bound=0.387, batch=137 
83: loss=0.376, reward_mean=0.680, reward_bound=0.430, batch=159 
84: loss=0.384, reward_mean=0.840, reward_bound=0.478, batch=206 
