



2020-05-07 19-55-22

2: loss=1.398, reward_mean=0.010, reward_bound=0.000, batch=1 
34: loss=1.287, reward_mean=0.070, reward_bound=0.000, batch=80 
35: loss=1.276, reward_mean=0.040, reward_bound=0.000, batch=84 
36: loss=1.284, reward_mean=0.040, reward_bound=0.000, batch=88 
37: loss=1.286, reward_mean=0.060, reward_bound=0.000, batch=94 
38: loss=1.283, reward_mean=0.050, reward_bound=0.000, batch=99 
39: loss=1.275, reward_mean=0.010, reward_bound=0.000, batch=100 
40: loss=1.275, reward_mean=0.040, reward_bound=0.000, batch=104 
41: loss=1.270, reward_mean=0.040, reward_bound=0.000, batch=108 
42: loss=1.263, reward_mean=0.020, reward_bound=0.000, batch=110 
43: loss=1.264, reward_mean=0.030, reward_bound=0.000, batch=113 
44: loss=1.256, reward_mean=0.020, reward_bound=0.000, batch=115 
45: loss=1.253, reward_mean=0.020, reward_bound=0.000, batch=117 
46: loss=1.249, reward_mean=0.020, reward_bound=0.000, batch=119 
47: loss=1.245, reward_mean=0.070, reward_bound=0.000, batch=126 
48: loss=1.245, reward_mean=0.060, reward_bound=0.000, batch=132 
49: loss=1.246, reward_mean=0.040, reward_bound=0.000, batch=136 
50: loss=1.244, reward_mean=0.030, reward_bound=0.000, batch=139 
51: loss=1.240, reward_mean=0.040, reward_bound=0.000, batch=143 
52: loss=1.236, reward_mean=0.080, reward_bound=0.000, batch=151 
53: loss=1.233, reward_mean=0.050, reward_bound=0.000, batch=156 
54: loss=1.237, reward_mean=0.080, reward_bound=0.000, batch=164 
55: loss=1.230, reward_mean=0.110, reward_bound=0.000, batch=175 
56: loss=1.225, reward_mean=0.000, reward_bound=0.000, batch=175 
57: loss=1.220, reward_mean=0.060, reward_bound=0.000, batch=181 
58: loss=1.210, reward_mean=0.080, reward_bound=0.000, batch=189 
59: loss=1.207, reward_mean=0.050, reward_bound=0.000, batch=194 
60: loss=1.196, reward_mean=0.070, reward_bound=0.000, batch=201 
61: loss=1.190, reward_mean=0.080, reward_bound=0.000, batch=209 
62: loss=1.180, reward_mean=0.050, reward_bound=0.000, batch=214 
63: loss=1.169, reward_mean=0.100, reward_bound=0.079, batch=220 
64: loss=1.157, reward_mean=0.070, reward_bound=0.086, batch=224 
65: loss=1.140, reward_mean=0.100, reward_bound=0.109, batch=225 
66: loss=1.102, reward_mean=0.120, reward_bound=0.150, batch=223 
67: loss=1.072, reward_mean=0.190, reward_bound=0.185, batch=223 
68: loss=1.043, reward_mean=0.170, reward_bound=0.229, batch=216 
69: loss=1.011, reward_mean=0.130, reward_bound=0.254, batch=206 
70: loss=0.978, reward_mean=0.160, reward_bound=0.282, batch=189 
71: loss=0.963, reward_mean=0.180, reward_bound=0.239, batch=202 
72: loss=0.883, reward_mean=0.180, reward_bound=0.314, batch=171 
73: loss=0.876, reward_mean=0.260, reward_bound=0.254, batch=189 
74: loss=0.867, reward_mean=0.180, reward_bound=0.282, batch=200 
75: loss=0.799, reward_mean=0.280, reward_bound=0.349, batch=179 
76: loss=0.792, reward_mean=0.290, reward_bound=0.349, batch=190 
77: loss=0.694, reward_mean=0.340, reward_bound=0.387, batch=150 
78: loss=0.717, reward_mean=0.370, reward_bound=0.338, batch=175 
79: loss=0.681, reward_mean=0.450, reward_bound=0.387, batch=184 
80: loss=0.529, reward_mean=0.470, reward_bound=0.430, batch=118 
81: loss=0.533, reward_mean=0.480, reward_bound=0.349, batch=147 
82: loss=0.555, reward_mean=0.520, reward_bound=0.387, batch=172 
83: loss=0.496, reward_mean=0.550, reward_bound=0.430, batch=169 
84: loss=0.480, reward_mean=0.540, reward_bound=0.478, batch=189 
85: loss=0.467, reward_mean=0.630, reward_bound=0.478, batch=216 
86: loss=0.292, reward_mean=0.720, reward_bound=0.478, batch=146 
87: loss=0.257, reward_mean=0.650, reward_bound=0.478, batch=163 
88: loss=0.276, reward_mean=0.630, reward_bound=0.478, batch=174 
90: loss=1.053, reward_mean=0.720, reward_bound=0.206, batch=69 
91: loss=0.707, reward_mean=0.750, reward_bound=0.349, batch=113 
92: loss=0.448, reward_mean=0.690, reward_bound=0.430, batch=116 
93: loss=0.270, reward_mean=0.760, reward_bound=0.478, batch=102 
94: loss=0.293, reward_mean=0.690, reward_bound=0.430, batch=134 
95: loss=0.239, reward_mean=0.810, reward_bound=0.478, batch=159 




2020-05-07 19-56-52

0: loss=1.388, reward_mean=0.020, reward_bound=0.000, batch=2 
1: loss=1.393, reward_mean=0.020, reward_bound=0.000, batch=4 
2: loss=1.386, reward_mean=0.020, reward_bound=0.000, batch=6 
3: loss=1.386, reward_mean=0.020, reward_bound=0.000, batch=8 
4: loss=1.387, reward_mean=0.020, reward_bound=0.000, batch=10 
5: loss=1.385, reward_mean=0.000, reward_bound=0.000, batch=10 
6: loss=1.383, reward_mean=0.020, reward_bound=0.000, batch=12 
7: loss=1.381, reward_mean=0.010, reward_bound=0.000, batch=13 
8: loss=1.380, reward_mean=0.010, reward_bound=0.000, batch=14 
9: loss=1.378, reward_mean=0.010, reward_bound=0.000, batch=15 
10: loss=1.377, reward_mean=0.010, reward_bound=0.000, batch=16 
11: loss=1.375, reward_mean=0.000, reward_bound=0.000, batch=16 
12: loss=1.373, reward_mean=0.010, reward_bound=0.000, batch=17 
13: loss=1.369, reward_mean=0.020, reward_bound=0.000, batch=19 
14: loss=1.367, reward_mean=0.000, reward_bound=0.000, batch=19 
15: loss=1.365, reward_mean=0.000, reward_bound=0.000, batch=19 
16: loss=1.363, reward_mean=0.010, reward_bound=0.000, batch=20 
17: loss=1.357, reward_mean=0.050, reward_bound=0.000, batch=25 
18: loss=1.357, reward_mean=0.020, reward_bound=0.000, batch=27 
19: loss=1.356, reward_mean=0.010, reward_bound=0.000, batch=28 
20: loss=1.354, reward_mean=0.000, reward_bound=0.000, batch=28 
21: loss=1.348, reward_mean=0.020, reward_bound=0.000, batch=30 
22: loss=1.345, reward_mean=0.010, reward_bound=0.000, batch=31 
23: loss=1.341, reward_mean=0.010, reward_bound=0.000, batch=32 
24: loss=1.328, reward_mean=0.070, reward_bound=0.000, batch=39 
25: loss=1.324, reward_mean=0.010, reward_bound=0.000, batch=40 
26: loss=1.314, reward_mean=0.030, reward_bound=0.000, batch=43 
27: loss=1.311, reward_mean=0.020, reward_bound=0.000, batch=45 
28: loss=1.311, reward_mean=0.030, reward_bound=0.000, batch=48 
29: loss=1.304, reward_mean=0.050, reward_bound=0.000, batch=53 
30: loss=1.311, reward_mean=0.060, reward_bound=0.000, batch=59 
31: loss=1.311, reward_mean=0.010, reward_bound=0.000, batch=60 
32: loss=1.309, reward_mean=0.050, reward_bound=0.000, batch=65 
33: loss=1.306, reward_mean=0.010, reward_bound=0.000, batch=66 
34: loss=1.298, reward_mean=0.040, reward_bound=0.000, batch=70 
35: loss=1.297, reward_mean=0.020, reward_bound=0.000, batch=72 
36: loss=1.290, reward_mean=0.030, reward_bound=0.000, batch=75 
37: loss=1.283, reward_mean=0.060, reward_bound=0.000, batch=81 
38: loss=1.283, reward_mean=0.040, reward_bound=0.000, batch=85 
39: loss=1.279, reward_mean=0.020, reward_bound=0.000, batch=87 
40: loss=1.274, reward_mean=0.030, reward_bound=0.000, batch=90 
41: loss=1.269, reward_mean=0.020, reward_bound=0.000, batch=92 
42: loss=1.267, reward_mean=0.070, reward_bound=0.000, batch=99 
43: loss=1.261, reward_mean=0.080, reward_bound=0.000, batch=107 
44: loss=1.257, reward_mean=0.060, reward_bound=0.000, batch=113 
45: loss=1.254, reward_mean=0.060, reward_bound=0.000, batch=119 
46: loss=1.255, reward_mean=0.060, reward_bound=0.000, batch=125 
47: loss=1.248, reward_mean=0.040, reward_bound=0.000, batch=129 
48: loss=1.242, reward_mean=0.070, reward_bound=0.000, batch=136 
49: loss=1.237, reward_mean=0.060, reward_bound=0.000, batch=142 
50: loss=1.231, reward_mean=0.040, reward_bound=0.000, batch=146 
51: loss=1.229, reward_mean=0.050, reward_bound=0.000, batch=151 
52: loss=1.226, reward_mean=0.080, reward_bound=0.000, batch=159 
53: loss=1.221, reward_mean=0.050, reward_bound=0.000, batch=164 
54: loss=1.216, reward_mean=0.070, reward_bound=0.000, batch=171 
55: loss=1.211, reward_mean=0.030, reward_bound=0.000, batch=174 
56: loss=1.203, reward_mean=0.050, reward_bound=0.000, batch=179 
57: loss=1.198, reward_mean=0.100, reward_bound=0.000, batch=189 
58: loss=1.188, reward_mean=0.090, reward_bound=0.000, batch=198 
59: loss=1.182, reward_mean=0.090, reward_bound=0.000, batch=207 
60: loss=1.162, reward_mean=0.140, reward_bound=0.070, batch=215 
61: loss=1.152, reward_mean=0.120, reward_bound=0.091, batch=220 
62: loss=1.138, reward_mean=0.090, reward_bound=0.118, batch=224 
63: loss=1.120, reward_mean=0.110, reward_bound=0.135, batch=225 
64: loss=1.092, reward_mean=0.120, reward_bound=0.167, batch=220 
65: loss=1.071, reward_mean=0.130, reward_bound=0.185, batch=223 
66: loss=1.029, reward_mean=0.180, reward_bound=0.229, batch=208 
67: loss=1.002, reward_mean=0.210, reward_bound=0.254, batch=209 
68: loss=0.965, reward_mean=0.180, reward_bound=0.282, batch=195 
69: loss=0.904, reward_mean=0.290, reward_bound=0.314, batch=165 
70: loss=0.893, reward_mean=0.260, reward_bound=0.289, batch=185 
71: loss=0.803, reward_mean=0.340, reward_bound=0.349, batch=156 
72: loss=0.808, reward_mean=0.300, reward_bound=0.268, batch=179 
73: loss=0.702, reward_mean=0.410, reward_bound=0.387, batch=153 
74: loss=0.698, reward_mean=0.360, reward_bound=0.349, batch=174 
75: loss=0.678, reward_mean=0.410, reward_bound=0.426, batch=192 
76: loss=0.534, reward_mean=0.520, reward_bound=0.430, batch=135 
77: loss=0.550, reward_mean=0.450, reward_bound=0.387, batch=162 
78: loss=0.504, reward_mean=0.530, reward_bound=0.430, batch=175 
79: loss=0.329, reward_mean=0.610, reward_bound=0.478, batch=108 
80: loss=0.394, reward_mean=0.600, reward_bound=0.387, batch=143 
81: loss=0.332, reward_mean=0.680, reward_bound=0.430, batch=163 
82: loss=0.261, reward_mean=0.720, reward_bound=0.478, batch=163 
84: loss=0.998, reward_mean=0.730, reward_bound=0.329, batch=70 
85: loss=0.641, reward_mean=0.760, reward_bound=0.387, batch=105 
86: loss=0.477, reward_mean=0.740, reward_bound=0.430, batch=123 
87: loss=0.254, reward_mean=0.740, reward_bound=0.478, batch=94 
88: loss=0.233, reward_mean=0.780, reward_bound=0.478, batch=121 
89: loss=0.233, reward_mean=0.850, reward_bound=0.478, batch=151 
