



2020-05-07 20-59-57

0: loss=1.373, reward_mean=0.010, reward_bound=0.000, batch=1 
103: loss=0.510, reward_mean=0.410, reward_bound=0.000, batch=41 
104: loss=0.518, reward_mean=0.350, reward_bound=0.000, batch=76 
105: loss=0.508, reward_mean=0.420, reward_bound=0.000, batch=118 
106: loss=0.463, reward_mean=0.550, reward_bound=0.435, batch=152 
107: loss=0.394, reward_mean=0.450, reward_bound=0.478, batch=121 
108: loss=0.392, reward_mean=0.540, reward_bound=0.478, batch=145 
109: loss=0.373, reward_mean=0.470, reward_bound=0.478, batch=169 
111: loss=0.486, reward_mean=0.550, reward_bound=0.000, batch=55 
112: loss=0.487, reward_mean=0.490, reward_bound=0.000, batch=104 
113: loss=0.453, reward_mean=0.490, reward_bound=0.474, batch=143 
114: loss=0.358, reward_mean=0.550, reward_bound=0.478, batch=129 
116: loss=0.442, reward_mean=0.530, reward_bound=0.000, batch=53 
117: loss=0.321, reward_mean=0.610, reward_bound=0.478, batch=70 
118: loss=0.321, reward_mean=0.620, reward_bound=0.478, batch=105 
120: loss=0.427, reward_mean=0.550, reward_bound=0.000, batch=55 
121: loss=0.315, reward_mean=0.630, reward_bound=0.478, batch=69 
122: loss=0.318, reward_mean=0.620, reward_bound=0.478, batch=109 
124: loss=0.467, reward_mean=0.580, reward_bound=0.000, batch=58 
125: loss=0.284, reward_mean=0.700, reward_bound=0.478, batch=79 
127: loss=0.362, reward_mean=0.750, reward_bound=0.464, batch=70 
128: loss=0.270, reward_mean=0.640, reward_bound=0.478, batch=87 
130: loss=0.346, reward_mean=0.590, reward_bound=0.000, batch=59 
131: loss=0.272, reward_mean=0.640, reward_bound=0.478, batch=91 
133: loss=0.376, reward_mean=0.680, reward_bound=0.000, batch=68 
134: loss=0.248, reward_mean=0.730, reward_bound=0.478, batch=100 
136: loss=0.336, reward_mean=0.740, reward_bound=0.464, batch=70 
137: loss=0.234, reward_mean=0.730, reward_bound=0.478, batch=110 
139: loss=0.325, reward_mean=0.700, reward_bound=0.301, batch=70 
140: loss=0.248, reward_mean=0.730, reward_bound=0.478, batch=108 
142: loss=0.269, reward_mean=0.730, reward_bound=0.464, batch=70 
143: loss=0.213, reward_mean=0.750, reward_bound=0.478, batch=114 
145: loss=0.293, reward_mean=0.750, reward_bound=0.478, batch=74 
146: loss=0.191, reward_mean=0.680, reward_bound=0.478, batch=109 
148: loss=0.287, reward_mean=0.760, reward_bound=0.478, batch=74 
149: loss=0.205, reward_mean=0.740, reward_bound=0.478, batch=106 
151: loss=0.279, reward_mean=0.780, reward_bound=0.478, batch=76 
152: loss=0.203, reward_mean=0.770, reward_bound=0.478, batch=114 
154: loss=0.246, reward_mean=0.790, reward_bound=0.478, batch=77 
156: loss=0.286, reward_mean=0.780, reward_bound=0.478, batch=77 
158: loss=0.255, reward_mean=0.820, reward_bound=0.478, batch=81 
